id_diagnotisco;codigo;descripcion;id_tipo_origen;aplica_sexo
2799;H048;OTROS TRASTORNOS ESPECIFICADOS DEL APARATO LAGRIMAL;4;A
2800;H049;TRASTORNO DEL APARATO LAGRIMAL, NO ESPECIFICADO;4;A
2801;H050;INFLAMACION AGUDA DE LA ORBITA;4;A
2802;H051;TRASTORNOS INFLAMATORIOS CRONICOS DE LA ORBITA;4;A
2803;H052;AFECCIONES EXOFTALMICAS;4;A
2804;H053;DEFORMIDAD DE LA ORBITA;4;A
2805;H054;ENOFTALMIA;4;A
2806;H055;RETENCION DE CUERPO EXTRAÑO (ANTIGUO), CONSECUTIVA A HERIDA PENETRANTE DE LA ORBITA;4;A
2807;H058;OTROS TRASTORNOS DE LA ORBITA;4;A
2808;H059;TRASTORNO DE LA ORBITA, NO ESPECIFICADO;4;A
2809;H060*;TRASTORNOS DEL APARATO LAGRIMAL EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2810;H061*;INFECCION O INFESTACION PARASITARIA DE LA ORBITA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2811;H062*;EXOFTALMIA HIPERTIROIDEA (E05.-†);4;A
2812;H063*;OTROS TRASTORNOS DE LA ORBITA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2813;H100;CONJUNTIVITIS MUCOPURULENTA;4;A
2814;H101;CONJUNTIVITIS ATOPICA AGUDA;4;A
2815;H102;OTRAS CONJUNTIVITIS AGUDAS;4;A
2816;H103;CONJUNTIVITIS AGUDA, NO ESPECIFICADA;4;A
2817;H104;CONJUNTIVITIS CRONICA;4;A
2818;H105;BLEFAROCONJUNTIVITIS;4;A
2819;H108;OTRAS CONJUNTIVITIS;4;A
2820;H109;CONJUNTIVITIS, NO ESPECIFICADA;4;A
2821;H110;PTERIGION;4;A
2822;H111;DEGENERACIONES Y DEPOSITOS CONJUNTIVALES;4;A
2823;H112;CICATRICES CONJUNTIVALES;4;A
2824;H113;HEMORRAGIA CONJUNTIVAL;4;A
2825;H114;OTROS TRASTORNOS VASCULARES Y QUISTES CONJUNTIVALES;4;A
2826;H118;OTROS TRASTORNOS ESPECIFICADOS DE LA CONJUNTIVA;4;A
2827;H119;TRASTORNO DE LA CONJUNTIVA, NO ESPECIFICADO;4;A
2828;H130*;INFECCION FILARICA DE LA CONJUNTIVA (B74.-†);4;A
2829;H131*;CONJUNTIVITIS EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE;4;A
2830;H132*;CONJUNTIVITIS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2831;H133*;PENFIGOIDE OCULAR (L12.-†);4;A
2832;H138*;OTROS TRASTORNOS DE LA CONJUNTIVA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2833;H150;ESCLERITIS;4;A
2834;H151;EPISCLERITIS;4;A
2835;H158;OTROS TRASTORNOS DE LA ESCLEROTICA;4;A
2836;H159;TRASTORNOS DE LA ESCLEROTICA, NO ESPECIFICADO;4;A
2837;H160;ULCERA DE LA CORNEA;4;A
2838;H161;OTRAS QUERATITIS SUPERFICIALES SIN CUNJUNTIVITIS;4;A
2839;H162;QUERATOCONJUNTIVITIS;4;A
2840;H163;QUERATITIS INTERSTICIAL Y PROFUNDA;4;A
2841;H164;NEOVASCULARIZACION DE LA CORNEA;4;A
2842;H168;OTRAS QUERATITIS;4;A
2843;H169;QUERATITIS, NO ESPECIFICADA;4;A
2844;H170;LEUCOMA ADHERENTE;4;A
2845;H171;OTRAS OPACIDADES CENTRALES DE LA CORNEA;4;A
2846;H178;OTRAS OPACIDADES O CICATRICES DE LA CORNEA;4;A
2847;H179;CICATRIZ U OPACIDAD DE LA CORNEA, NO ESPECIFICADA;4;A
2848;H180;PIGMENTACIONES Y DEPOSITOS EN LA CORNEA;4;A
2849;H181;QUERATOPATIA VESICULAR;4;A
2850;H182;OTROS EDEMAS DE LA CORNEA;4;A
2851;H183;CAMBIOS EN LAS MEMBRANAS DE LA CORNEA;4;A
2852;H184;DEGENERACION DE LA CORNEA;4;A
2853;H185;DISTROFIA HEREDITARIA DE LA CORNEA;4;A
2854;H186;QUERATOCONO;4;A
2855;H187;OTRAS DEFORMIDADES DE LA CORNEA;4;A
2856;H188;OTROS TRASTORNOS ESPECIFICADOS DE LA CORNEA;4;A
2857;H189;TRASTORNO DE LA CORNEA, NO ESPECIFICADO;4;A
2858;H190*;ESCLERITIS Y EPISCLERITIS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2859;H191*;QUERATITIS Y QUERATOCONJUNTIVITIS POR HERPES SIMPLE (B00.5†);4;A
2860;H192*;QUERATITIS Y QUERATOCONJUNTIVITIS EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS, CLASIFICADAS EN OTRA PARTE;4;A
2861;H193*;QUERATITIS Y QUERATOCONJUNTIVITIS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2862;H198*;OTROS TRASTORNOS DE LA ESCLEROTICA Y DE LA CORNEA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2863;H200;IRIDOCICLITIS AGUDA Y SUBAGUDA;4;A
2864;H201;IRIDOCICLITIS CRONICA;4;A
2865;H202;IRIDOCICLITIS INDUCIDA POR TRASTORNO DEL CRISTALINO;4;A
2866;H208;OTRAS IRIDOCICLITIS ESPECIFICADAS;4;A
2867;H209;IRIDOCICLITIS, NO ESPECIFICADA;4;A
2868;H210;HIFEMA;4;A
2869;H211;OTROS TRASTORNOS VASCULARES DEL IRIS Y DEL CUERPO CILIAR;4;A
2870;H212;DEGENERACION DEL IRIS Y DEL CUERPO CILIAR;4;A
2871;H213;QUISTE DEL IRIS, DEL CUERPO CILIAR Y DE LA CAMARA ANTERIOR;4;A
2872;H214;MEMBRANAS PUPILARES;4;A
2873;H215;OTRAS ADHERENCIAS Y DESGARROS DEL IRIS Y DEL CUERPO CILIAR;4;A
2874;H218;OTROS TRASTORNOS ESPECIFICADOS DEL IRIS Y DEL CUERPO CILIAR;4;A
2875;H219;DEL IRIS Y DEL CUERPO CILIAR, NO ESPECIFICADO;4;A
2876;H220*;IRIDOCICLITIS EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE;4;A
2877;H221*;IRIDOCICLITIS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2878;H228*;OTROS TRASTORNOS DEL IRIS Y DEL CUERPO CILIAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2879;H250;CATARATA SENIL INCIPIENTE;4;A
2880;H251;CATARATA SENIL NUCLEAR;4;A
2881;H252;CATARATA SENIL, TIPO MORGAGNIAN;4;A
2882;H258;OTRAS CATARATAS SENILES;4;A
2883;H259;CATARATA SENIL, NO ESPECIFICADA;4;A
2884;H260;CATARATA INFANTIL, JUVENIL Y PRESENIL;4;A
2885;H261;CATARATA TRAUMATICA;4;A
2886;H262;CATARATA COMPLICADA;4;A
2887;H263;CATARATA INDUCIDA POR DROGAS;4;A
2888;H264;CATARATA RESIDUAL;4;A
2889;H268;OTRAS FORMAS ESPECIFICADAS DE CATARATA;4;A
2890;H269;CATARATA, NO ESPECIFICADA;4;A
2891;H270;AFAQUIA;4;A
2892;H271;LUXACION DEL CRISTALINO;4;A
2893;H278;OTROS TRASTORNOS ESPECIFICADOS DEL CRISTALINO;4;A
2894;H279;TRASTORNO DEL CRISTALINO, NO ESPECIFICADO;4;A
2895;H280*;CATARATA DIABETICA (E10-E14† CON CUARTO CARACTER COMUN .3);4;A
2896;H281*;CATARATA EN OTRAS ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS CLASIFICADAS EN OTRA PARTE;4;A
2897;H282*;CATARATA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2898;H288*;OTROS TRASTORNOS DEL CRISTALINO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2899;H300;CORIORRETINITIS FOCAL;4;A
2900;H301;CORIORRETINITIS DISEMINADA;4;A
2901;H302;CICLITIS POSTERIOR;4;A
2902;H308;OTRAS CORIORRETINITIS;4;A
2903;H309;CORIORRETINITIS, NO ESPECIFICADA;4;A
2904;H310;CICATRICES CORIORRETINIANAS;4;A
2905;H311;DESGENERACION COROIDEA;4;A
2906;H312;DISTROFIA COROIDEA HEREDITARIA;4;A
2907;H313;HEMORRAGIA Y RUPTURA DE LA COROIDES;4;A
2908;H314;DESPRENDIMIENTO DE LA COROIDES;4;A
2909;H318;OTROS TRASTORNOS ESPECIFICADOS DE LA COROIDES;4;A
2910;H319;TRASTORNO DE LA COROIDES, NO ESPECIFICADO;4;A
2911;H320*;INFLAMACION CORIORRETINIANA EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE;4;A
2912;H328*;OTROS TRASTORNOS CORIORRETINIANOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2913;H330;DESPRENDIMIENTO DE LA RETINA CON RUPTURA;4;A
2914;H331;RETINOSQUISIS Y QUISTES DE LA RETINA;4;A
2915;H332;DESPRENDIMIENTO SEROSO DE LA RETINA;4;A
2916;H333;DESGARRO DE LA RETINA SIN DESPRENDIMIENTO;4;A
2917;H334;DESPRENDIMIENTO DE LA RETINA POR TRACCION;4;A
2918;H335;OTROS DESPRENDIMIENTO DE LA RETINA;4;A
2919;H340;OCLUSION ARTERIAL TRANSITORIA DE LA RETINA;4;A
2920;H341;OCLUSION DE LA ARTERIA CENTRAL DE LA RETINA;4;A
2921;H342;OTRAS FORMAS DE OCLUSION DE LA ARTERIA DE LA RETINA;4;A
2922;H348;OTRAS OCLUSIONES VASCULARES RETINIANAS;4;A
2923;H349;OCLUSION VASCULAR RETINIANA, SIN OTRA ESPECIFICACION;4;A
2924;H350;RETINOPATIAS DEL FONDO Y CAMBIOS VASCULARES RETINIANOS;4;A
2925;H351;RETINOPATIA DE LA PREMATURIDAD;4;A
2926;H352;OTRAS RETINOPATIAS PROLIFERATIVAS;4;A
2927;H353;DEGENERACION DE LA MACULA Y DEL POLO POSTERIOR DEL OJO;4;A
2928;H354;DEGENERACION PERIFERICA DE LA RETINA;4;A
2929;H355;DISTROFIA HEREDITARIA DE LA RETINA;4;A
2930;H356;HEMORRAGIA RETINIANA;4;A
2931;H357;SEPARACION DE LAS CASPAS DE LA RETINA;4;A
2932;H358;OTROS TRASTORNOS ESPECIFICADOS DE LA RETINA;4;A
2933;H359;TRASTORNO DE LA RETINA, NO ESPECIFICADO;4;A
2934;H360*;RETINOPATIA DIABETICA (E10-E14† CON CUARTO CARACTER COMUN .3);4;A
2935;H368;OTROS TRASTORNOS DE LA RETINA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2936;H400;SOSPECHA DE GLAUCOMA;4;A
2937;H401;GLAUCOMA PRIMARIO DE ANGULO ABIERTO;4;A
2938;H402;GLAUCOMA PRIMARIO DE ANGULO CERRADO;4;A
2939;H403;GLAUCOMA SECUNDARIO A TRAUMATISMO OCULAR;4;A
2940;H404;GLAUCOMA SECUNDARIO A INFLAMACION OCULAR;4;A
2941;H405;GLAUCOMA SECUNDARIO A OTROS TRASTORNOS DEL OJO;4;A
2942;H406;GLAUCOMA SECUNDARIO A DROGAS;4;A
2943;H408;OTROS GLAUCOMAS;4;A
2944;H409;GLAUCOMA, NO ESPECIFICADO;4;A
2945;H420*;GLAUCOMA EN ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS, CLASIFICADAS EN OTRA PARTE;4;A
2946;H428*;GLAUCOMA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2947;H430;PROLAPSO DEL VITREO;4;A
2948;H431;HEMORRAGIA DEL VITREO;4;A
2949;H432;DEPOSITOS CRISTALINOS EN EL CUERPO VITREO;4;A
2950;H433;OTRAS OPACIDADES VITREAS;4;A
2951;H438;OTROS TRASTORNOS DEL CUERPO VITREO;4;A
2952;H439;TRASTORNOS DEL CUERPO VITREO, NO ESPECIFICADO;4;A
2953;H440;ENDOFTALMITIS PURULENTA;4;A
2954;H441;OTRAS ENDOFTALMITIS;4;A
2955;H442;MIOPIA DEGENERATIVA;4;A
2956;H443;OTROS TRASTORNOS DEGENERATIVOS DEL GLOBO OCULAR;4;A
2957;H444;HIPOTONIA OCULAR;4;A
2958;H445;AFECCIONES DEGENERATIVAS DEL GLOBO OCULAR;4;A
2959;H446;RETENCION INTRAOCULAR DE CUERPO EXTRAÑO MAGNETICO (ANTIGUO);4;A
2960;H447;RETENCION INTRAOCULAR DE CUERPO EXTRAÑO NO MAGNETICO (ANTIGUO);4;A
2961;H448;OTROS TRASTORNOS DEL GLOBO OCULAR;4;A
2962;H449;TRASTORNO DEL GLOBO OCULAR, NO ESPECIFICADO;4;A
2963;H450*;HEMORRAGIA DEL VITREO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2964;H451*;ENDOFTALMITIS EN ENFERNEDADES CLASIFICADAS EN OTRA PARTE;4;A
2965;H458*;OTROS TRASTORNOS DEL CUERPO VITREO Y DEL GLOBO OCULAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2966;H46;NEURITIS OPTICA;4;A
2967;H470;TRASTORNOS DEL NERVIO OPTICO, NO CLASIFICADOS EN OTRA PARTE;4;A
2968;H471;PAPILEDEMA, NO ESPECIFICADO;4;A
2969;H472;ATROFIA OPTICA;4;A
2970;H473;OTROS TRASTORNOS DEL DISCO OPTICO;4;A
2971;H474;TRASTORNOS DEL QUIASMA OPTICO;4;A
2972;H475;TRASTORNOS DE OTRAS VIAS OPTICAS;4;A
2973;H476;TRASTORNOS DE LA CORTEZA VISUAL;4;A
2974;H477;TRASTORNOS DE LAS VIAS OPTICAS, NO ESPECIFICADO;4;A
2975;H480*;ATROFIA OPTICA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2976;H481*;NEURITIS RETROBULBAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2977;H488*;OTROS TRASTORNOS DEL NERVIO OPTICO Y DE LAS VIAS OPTICAS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
2978;H490;PARALISIS DEL NERVIO MOTOR OCULAR COMUN [III PAR];4;A
2979;H491;PARALISIS DEL NERVIO PATETICO [IV PAR];4;A
2980;H492;PARALISIS DEL NERVIO MOTOR OCULAR EXTERNO [VI PAR];4;A
2981;H493;OFTALMOPLEJIA TOTAL (EXTERNA);4;A
2982;H494;OFTALMOPLEJIA EXTERNA PROGRESIVA;4;A
2983;H498;OTROS ESTRABISMOS PARALITICOS;4;A
2984;H499;ESTRABISMO PARALITICO, NO ESPECIFICADO;4;A
2985;H500;ESTRABISMO CONCOMITANTE CONVERGENTE;4;A
2986;H501;ESTRABISMO CONCOMITANTE DIVERGENTE;4;A
2987;H502;ESTRABISMO VERTICAL;4;A
2988;H503;HETEROTROPIA INTERMITENTE;4;A
2989;H504;OTRAS HETEROTROPIAS O LAS NO ESPECIFICADAS;4;A
2990;H505;HETEROFORIA;4;A
2991;H506;ESTRABISMO MECANICO;4;A
2992;H508;OTROS ESTRABISMOS ESPECIFICADOS;4;A
2993;H509;ESTRABISMO, NO ESPECIFICADO;4;A
2994;H510;PARALISIS DE LA CONJUGACION DE LA MIRADA;4;A
2995;H511;EXCESO E INSUFICIENCIA DE LA CONVERGENCIA OCULAR;4;A
2996;H512;OFTALMOPLEJIA INTERNUCLEAR;4;A
2997;H518;OTROS TRASTORNOS ESPECIFICADOS DE LOS MOVIMIENTOS BINOCULARES;4;A
2998;H519;TRASTORNOS DEL MOVIMIENTO BINOCULAR, NO ESPECIFICADO;4;A
2999;H520;HIPERMETROPIA;4;A
3000;H521;MIOPIA;4;A
3001;H522;ASTIGMATISMO;4;A
3002;H523;ANISOMETROPIA Y ANISEICONIA;4;A
3003;H524;PRESBICIA;4;A
3004;H525;TRASTORNOS DE LA ACOMODACION;4;A
3005;H526;OTROS TRASTORNOS DE LA REFRACCION;4;A
3006;H527;TRASTORNO DE LA REFRACCION, NO ESPECIFICADO;4;A
3007;H530;AMBLIOPIA EX ANOPSIA;4;A
3008;H531;ALTERACIONES VISUALES SUBJETIVAS;4;A
3009;H532;DIPLOPIA;4;A
3010;H533;OTROS TRASTORNOS DE LA VISION BINOCULAR;4;A
3011;H534;DEFECTOS DEL CAMPO VISUAL;4;A
3012;H535;DEFICIENCIAS DE LA VISION CROMATICA;4;A
3013;H536;CEGUERA NOCTURNA;4;A
3014;H538;OTRAS ALTERACIONES VISUALES;4;A
3015;H539;ALTERACION VISUAL, NO ESPECIFICADA;4;A
3016;H540;CEGUERA DE AMBOS OJOS;4;A
3017;H541;CEGUERA DE UN OJO, VISION SUBNORMAL DEL OTRO;4;A
3018;H542;VISION SUBNORMAL DE AMBOS OJOS;4;A
3019;H543;DISMINUCION INDETERMINADA DE LA AGUDEZA VISUAL EN AMBOS OJOS;4;A
3020;H544;CEGUERA DE UN OJO;4;A
3021;H545;VISION SUBNORMAL DE UN OJO;4;A
3022;H546;DISMINUCION INDETERMINADA DE LA AGUDEZA VISUAL DE UN OJO;4;A
3023;H547;DISMINUCION DE LA AGUDEZA VISUAL, SIN ESPECIFICACION;4;A
3024;H55;NISTAGMO Y OTROS MOVIMIENTOS OCULARES IRREGULARES;4;A
3025;H570;ANOMALIAS DE LA FUNCION PUPILAR;4;A
3026;H571;DOLOR OCULAR;4;A
3027;H578;OTROS TRASTORNOS ESPECIFICADOS DEL OJO Y SUS ANEXOS;4;A
3028;H579;TRASTORNO DEL OJO Y SUS ANEXOS, NO ESPECIFICADO;4;A
3029;H580*;ANOMALIAS DE LA FUNCION PUPILAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
3030;H581*;ALTERACIONES DE LA VISION EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
3031;H588*;OTROS TRASTORNOS ESPECIFICADOS DEL OJO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
3032;H590;SINDROME VITREO CONSECUTIVO A CIRUGIA DE CATARATA;4;A
3033;H598;OTROS TRASTORNOS DEL OJO Y SUS ANEXOS, CONSECUTIVOS A PROCEDIMIENTOS;4;A
3034;H599;TRASTORNO NO ESPECIFICADO DEL OJO Y SUS ANEXOS, CONSECUTIVO A PROCEDIMIENTOS;4;A
3035;H600;ABSCESO DEL OIDO EXTERNO;4;A
3036;H601;CELULITIS DEL OIDO EXTERNO;4;A
3037;H602;OTITIS EXTERNA MALIGNA;4;A
3038;H603;OTRAS OTITIS EXTERNAS INFECCIOSAS;4;A
3039;H604;COLESTEATOMA DEL OIDO EXTERNO;4;A
3040;H605;OTITIS EXTERNA AGUDA, NO INFECCIOSA;4;A
3041;H608;OTRAS OTITIS EXTERNAS;4;A
3042;H609;OTITIS EXTERNA, SIN OTRA ESPECIFICACION;4;A
3043;H610;PERICONDRITIS DEL OIDO EXTERNO;4;A
3044;H611;AFECCIONES NO INFECCIOSAS DEL PABELLON AUDITIVO;4;A
3045;H612;CERUMEN IMPACTADO;4;A
3046;H613;ESTENOSIS ADQUIRIDA DEL CONDUCTO AUDITIVO EXTERNO;4;A
3047;H618;OTROS TRASTORNOS ESPECIFICADOS DEL OIDO EXTERNO;4;A
3048;H619;TRASTORNO DEL OIDO EXTERNO, NO ESPECIFICADO;4;A
3049;H620*;OTITIS EXTERNA EN ENFERMEDADES BACTERIANAS CLASIFICADAS EN OTRA PARTE;4;A
3050;H621*;OTITIS EXTERNA EN ENFERMEDADES VIRALES CLASIFICADAS EN OTRA PARTE;4;A
3051;H622*;OTITIS EXTERNA EN MICOSIS;4;A
3052;H623*;OTITIS EXTERNA EN OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PATE;4;A
3053;H624*;OTITIS EXTERNA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PATE;4;A
3054;H628*;OTROS TRASTORNOS DEL OIDO EXTERNO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
3055;H650;OTITIS MEDIA AGUDA SEROSA;4;A
3056;H651;OTRA OTITIS MEDIA AGUDA, NO SUPURATIVA;4;A
3057;H652;OTITIS MEDIA CRONICA SEROSA;4;A
3058;H653;OTITIS MEDIA CRONICA MUCOIDE;4;A
3059;H654;OTRAS OTITIS MEDIAS CRONICAS NO SUPURATIVAS;4;A
3060;H659;OTITIS MEDIA NO SUPURATIVA, SIN OTRA ESPECIFICACION;4;A
3061;H660;OTITIS MEDIA SUPURATIVA AGUDA;4;A
3062;H661;OTITIS MEDIA TUBOTIMPANICA SUPURATIVA CRONICA;4;A
3063;H662;OTITIS MEDIA SUPURATIVA CRONICA ATICOANTRAL;4;A
3064;H663;OTRAS OTITIS MEDIAS CRONICAS SUPURATIVAS;4;A
3065;H664;OTITIS MEDIA SUPURATIVA, SIN OTRA ESPECIFICACION;4;A
3066;H669;OTITIS MEDIA, NO ESPECIFICADA;4;A
3067;H670*;OTITIS MEDIA EN ENFERMEDADES BACTERIANAS CLASIFICADAS EN OTRA PARTE;4;A
3068;H671*;OTITIS MEDIA EN ENFERMEDADES VIRALES CLASIFICADAS EN OTRA PARTE;4;A
3069;H678*;OTITIS MEDIA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
3070;H680;SALPINGITIS EUSTAQUIANA;4;A
3071;H681;OBSTRUCCION DE LA TROMPA DE EUSTAQUIO;4;A
3072;H690;DISTENSION DE LA TROMPA DE EUSTAQUIO;4;A
3073;H698;OTROS TRASTORNOS ESPECIFICADOS DE LA TROMPA DE EUSTAQUIO;4;A
3074;H699;TRASTORNO DE LA TROMPA DE EUSTAQUIO, NO ESPECIFICADO;4;A
3075;H700;MASTOIDITIS AGUDA;4;A
3076;H701;MASTOIDITIS CRONICA;4;A
3077;H702;PETROSITIS;4;A
3078;H708;OTRAS MASTOIDITIS Y AFECCIONES RELACIONADAS;4;A
3079;H709;MASTOIDITIS, NO ESPECIFICADA;4;A
3080;H71;COLESTEATOMA DEL OIDO MEDIO;4;A
3081;H720;PERFORACION CENTRAL DE LA MEMBRANA TIMPANICA;4;A
3082;H721;PERFORACION ATICA DE LA MEMBRANA TIMPANICA;4;A
3083;H722;OTRAS PERFORACIONES MARGINALES DE LA MEMBRANA TIMPANICA;4;A
3084;H728;OTRAS PERFORACIONES DE LA MEMBRANA TIMPANICA;4;A
3085;H729;PERFORACION DE LA MEMBRANA TIMPANICA, SIN OTRA ESPECIFICACION;4;A
3086;H730;MIRINGITIS AGUDA;4;A
3087;H731;MIRINGITIS CRONICA;4;A
3088;H738;OTROS TRASTORNOS ESPECIFICADOS DE LA MEMBRANA TIMPANICA;4;A
3089;H739;TRASTORNO DE LA MEMBRANA TIMPANICA, NO ESPECIFICADO;4;A
3090;H740;TIMPANOSCLEROSIS;4;A
3091;H741;ENFERMEDAD ADHESIVA DEL OIDO MEDIO;4;A
3092;H742;DISCONTINUIDAD Y DISLOCACION DE LOS HUESECILLOS DEL OIDO;4;A
3093;H743;OTRAS ANORMALIDADES ADQUIRIDAS DE LOS HUESECILLOS DEL OIDO;4;A
3094;H744;POLIPO DEL OIDO MEDIO;4;A
3095;H748;OTROS TRASTORNOS ESPECIFICADOS DEL OIDO MEDIO Y DE LA APOFISIS MASTOIDES;4;A
3096;H749;TRASTORNO DEL OIDO MEDIO Y DE LA APOFISIS MASTOIDES, NO ESPECIFICADO;4;A
3097;H750*;MASTOIDITIS EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE;4;A
3098;H758*;OTROS TRASTORNOS ESPECIFICADOS DEL OIDO MEDIO Y DE LA APOFISIS MASTOIDES EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
3099;H800;OTOSCLEROSIS QUE AFECTA LA VENTANA OVAL, NO OBLITERANTE;4;A
3100;H801;OTOSCLEROSIS QUE AFECTA LA VENTANA OVAL, OBLITERANTE;4;A
3101;H802;OSTOSCLEROSIS COCLEAR;4;A
3102;H808;OTRAS OTOSCLEROSIS;4;A
3103;H809;OTOSCLEROSIS, NO ESPECIFICADA;4;A
3104;H810;ENFERMEDAD DE MENIERE;4;A
3105;H811;VERTIGO PAROXISTICO BENIGNO;4;A
3106;H812;NEURONITIS VESTIBULAR;4;A
3107;H813;OTROS VERTIGOS PERIFERICOS;4;A
3108;H814;VERTIGO DE ORIGEN CENTRAL;4;A
3109;H818;OTROS TRASTORNOS DE LA FUNCION VESTIBULAR;4;A
3110;H819;TRASTORNO DE LA FUNCION VESTIBULAR, NO ESPECIFICADO;4;A
3111;H82*;SINDROMES VERTIGINOSOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
3112;H830;LABERINTITIS;4;A
3113;H831;FISTULA DEL LABERINTO;4;A
3114;H832;DISFUNCION DEL LABERINTO;4;A
3115;H833;EFECTOS DEL RUIDO SOBRE EL OIDO INTERNO;4;A
3116;H838;OTROS TRASTORNOS ESPECIFICADOS DEL OIDO INTERNO;4;A
3117;H839;TRASTORNO DEL OIDO INTERNO, NO ESPECIFICADO;4;A
3118;H900;HIPOACUSIA CONDUCTIVA BILATERAL;4;A
3119;H901;HIPOACUSIA CONDUCTIVA, UNILATERAL CON AUDICION IRRESTRICTA CONTRALATERAL;4;A
3120;H902;HIPOACUSIA CONDUCTIVA, SIN OTRA ESPECIFICACION;4;A
3121;H903;HIPOACUSIA NEUROSENSORIAL, BILATERAL;4;A
3122;H904;HIPOACUSIA NEUROSENSORIAL, UNILATERAL CON AUDICION IRRESTRICTA CONTRALATERAL;4;A
3123;H905;HIPOACUSIA NEUROSENSORIAL, SIN OTRA ESPECIFICACION;4;A
3124;H906;HIPOACUSIA MIXTA CONDUCTIVA Y NEUROSENSORIAL, BILATERAL;4;A
3125;H907;HIPOACUSIA MIXTA CONDUCTIVA Y NEUROSENSORIAL, UNILATERAL CON AUDICION IRRESTRICTA CONTRALATERAL;4;A
3126;H908;HIPOACUSIA MIXTA CONDUCTIVA Y NEUROSENSORIAL, NO ESPECIFICADA;4;A
3127;H910;HIPOACUSIA OTOTOXICA;4;A
3128;H911;PRESBIACUSIA;4;A
3129;H912;HIPOACUSIA SUBIDA IDIOPATICA;4;A
3130;H913;SORDOMUDEZ, NO CLASIFICADA EN OTRA PARTE;4;A
3131;H918;OTRAS HIPOACUSIAS ESPECIFICADAS;4;A
3132;H919;HIPOACUSIA, NO ESPECIFICADA;4;A
3133;H920;OTALGIA;4;A
3134;H921;OTORREA;4;A
3135;H922;OTORRAGIA;4;A
3136;H930;TRASTORNOS DEGENERATIVOS Y VASCULARES DEL OIDO;4;A
3137;H931;TINNITUS;4;A
3138;H932;OTRAS PERCEPCIONES AUDITIVAS ANORMALES;4;A
3139;H933;TRASTORNOS DEL NERVIO AUDITIVO;4;A
3140;H938;OTROS TRASTORNOS ESPECIFICADOS DEL OIDO;4;A
3141;H939;TRASTORNO DEL OIDO, NO ESPECIFICADO;4;A
3142;H940*;NEURITIS DEL NERVIO AUDITIVO EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE;4;A
3143;H948*;OTROS TRASTORNOS DEL OIDO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;A
3144;H950;COLESTEATOMA RECURRENTE DE LA CAVIDAD RESULTANTE DE LA MASTOIDECTOMIA;4;A
3145;H951;OTROS TRASTORNOS POSTERIORES A LA MASTOIDECTOMIA;4;A
