PK_CODIGO_MAPIISS;DESCRIPCION_MAPIISS;UVR;VR_CIRUJANO;VR_ANESTESIOLOGO;VR_AYUDANTE;VR_SALA;VR_MATERIALES;VR_NETO;TIPO_EVENTO;FK_ID_CENTRO_COSTOS;FK_ID_TARIFARIO;APLICA_SEXO;DESCRIP_EVENTO;AUT_AMB;AUT_HOSP;CANT_MAXIMA;FK_NIVEL_ATENCION;FK_TIPO_RIPS
13311;EXTRACCION NO QUIRURGICA DE MATERIAL DE OSTEOSINTESIS PELVIS;3;76700;54300;0;128200;49000;308200;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13312;EXTRACCION QUIRURGICA DE MATERIAL DE OSTEOSINTESIS PELVIS;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13320;OSTEOTOMIA DE PELVIS;21;710900;432100;193900;784200;0;2121100;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13321;RESECCION PARCIAL DEL ILIACO;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13340;INJERTO OSEO EN PELVIS;10;337400;193700;91900;603100;337600;1563700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13341;REVISION Y/O RECONSTRUCCION DE MUÑON DE AMPUTACION PELVIS;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13342;RESECCION TUMOR BENIGNO HUESOS PELVIS;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13343;RESECCION TUMOR MALIGNO HUESOS PELVIS;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13350;REDUCCION CERRADA FRACTURA PELVIS;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13360;REDUCCION ABIERTA FRACTURA PELVIS;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13370;"OSTEOSINTESIS DE ACETABULO; REBORDE POSTERIOR";12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13371;"OSTEOSINTESIS DE ACETABULO; COMPUESTA (ANTERIOR; POSTERIOR Y SUPERIOR)";21;710900;432100;193900;784200;0;2121100;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13380;HEMIPELVECTOMIA;20;546200;319000;149100;747900;0;1762200;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13381;DESARTICULACION DE LA CADERA;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13400;"DRENAJE; CURETAJE; SECUESTRECTOMIA; DE FEMUR";9;274100;156800;75000;453200;213100;1172200;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13401;"DRENAJE; CURETAJE; SECUESTRECTOMIA; DE ROTULA";4;92600;66600;0;163500;91700;414400;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13410;EXTRACCION CUERPO EXTRAÑO DE FEMUR;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13411;EXTRACCION CUERPO EXTRAÑO DE ROTULA;4;92600;66600;0;163500;91700;414400;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13412;"EXTRACCION NO QUIRURGICA DE MATERIAL DE OSTEOSINTESIS; EN MUSLO O RODILLA";3;76700;54300;0;128200;49000;308200;POS;2;5;Ambos;Cirugia:;SI;NO;2;1;AP
13413;"EXTRACCION QUIRURGICA DE MATERIAL DE OSTEOSINTESIS; EN MUSLO O RODILLA";5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;2;1;AP
13420;OSTEOTOMIA SIMPLE DE FEMUR;10;337400;193700;91900;603100;337600;1563700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13421;HEMIDIAFISECTOMIA EN FEMUR;10;337400;193700;91900;603100;337600;1563700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13422;OSTEOTOMIA DEL CUELLO FEMORAL;13;461400;273200;132500;712200;337600;1916900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13430;PATELECTOMIA O HEMIPATELECTOMIA;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13440;INJERTO OSEO EN FEMUR;11;378400;216500;103700;643300;337600;1679500;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13441;REVISION Y/O RECONSTRUCCION DE MUÑON DE AMPUTACION MUSLO;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13442;RESECCION TUMOR BENIGNO FEMUR;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13443;RESECCION TUMOR BENIGNO ROTULA;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13444;RESECCION TUMOR MALIGNO FEMUR;9;274100;156800;75000;453200;213100;1172200;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13445;RESECCION TUMOR MALIGNO ROTULA;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13450;REDUCCION CERRADA FRACTURA FEMUR;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13451;REDUCCION CERRADA FRACTURA ROTULA;5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13461;REDUCCION ABIERTA FRACTURA ROTULA;5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13470;OSTEOSINTESIS EN FEMUR (DIAFISIS);12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13471;"OSTEOSINTESIS EN FEMUR (CUELLO; INTERTROCANTERICA; SUPRACONDILEA)";13;461400;273200;132500;712200;337600;1916900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13472;OSTEOSINTESIS EN ROTULA;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13480;AMPUTACION DEL MUSLO;9;274100;156800;75000;453200;213100;1172200;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13481;DESARTICULACION DE LA RODILLA;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;2;2;AP
13500;"DRENAJE; CURETAJE; SECUESTRECTOMIA; DE TIBIA O PERONE";9;274100;156800;75000;453200;213100;1172200;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13501;"DRENAJE; CURETAJE; SECUESTRECTOMIA; DE HUESOS PIE (EXCEPTO FALANGES)";5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13502;"DRENAJE; CURETAJE; SECUESTRECTOMIA; FALANGES PIE (UNA A DOS)";4;92600;66600;0;163500;91700;414400;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13503;"DRENAJE; CURETAJE; SECUESTRECTOMIA; FALANGES PIE (TRES O MAS)";5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13510;EXTRACCION CUERPO EXTRAÑO DE TIBIA O PERONE;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13511;EXTRACCION CUERPO EXTRAÑO PIE;5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13512;"EXTRACCION NO QUIRURGICA DE MATERIAL DE OSTEOSINTESIS EN PIERNA; TOBILLO O PIE";3;76700;54300;0;128200;49000;308200;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13513;"EXTRACCION QUIRURGICA DE MATERIAL DE OSTEOSINTESIS EN PIERNA; TOBILLO O PIE";5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13520;OSTEOTOMIA DE TIBIA O PERONE;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13521;OSTEOTOMIA DE HUESOS PIE;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13522;OSTEOTOMIA FALANGES PIE (UNA A DOS);5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13523;OSTEOTOMIA FALANGES PIE (TRES O MAS);6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13524;HEMIDIAFISECTOMIA EN TIBIA Y PERONE;9;274100;156800;75000;453200;213100;1172200;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13525;HEMIDIAFISECTOMIA EN HUESOS PIE;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13530;ASTRAGALECTOMIA;9;274100;156800;75000;453200;213100;1172200;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13540;INJERTO OSEO EN TIBIA O PERONE;11;378400;216500;103700;643300;337600;1679500;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13541;INJERTO OSEO EN PIE;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13542;EPIFISIODESIS TIBIA O PERONE;9;274100;156800;75000;453200;213100;1172200;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13543;REVISION Y/O RECONSTRUCCION DE MUÑON DE AMPUTACION PIERNA;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13544;REVISION Y/O RECONSTRUCCION DE MUÑON DE AMPUTACION PIE O DE TRES O MAS ARTEJOS;5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13545;REVISION Y/O RECONSTRUCCION DE MUÑON DE AMPUTACION ARTEJOS PIE (UNO A DOS);3;76700;54300;0;128200;49000;308200;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13546;RESECCION TUMOR BENIGNO TIBIA O PERONE;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13547;RESECCION TUMOR BENIGNO HUESOS PIE;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13548;RESECCION TUMOR MALIGNO TIBIA O PERONE;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13549;RESECCION TUMOR MALIGNO HUESOS PIE;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13550;ALARGAMIENTO MIEMBROS INFERIORES;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13551;CORRECCION HALLUX VALGUS;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13552;CORRECCION PIE CAVO;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13553;CORRECCION PIE CAVO EQUINO;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13554;CORRECCION PIE CONVEXO;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13555;CORRECCION PIE TALLUS VALGUS;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13556;CORRECCION PIE VARUS EQUINO;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13557;REIMPLANTE DE LA PIERNA;20;546200;319000;149100;747900;0;1762200;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13558;REIMPLANTE DE PIE;20;546200;319000;149100;747900;0;1762200;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13560;REDUCCION CERRADA FRACTURA TIBIA Y PERONE;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13561;REDUCCION CERRADA FRACTURA PERONE;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13562;REDUCCION CERRADA FRACTURA TARSO Y/O METATARSO;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13563;REDUCCION CERRADA FALANGES PIE (UNA A DOS);4;92600;66600;0;163500;91700;414400;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13564;REDUCCION CERRADA FALANGES PIE (TRES O MAS);5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13565;REDUCCION CERRADA LUXO FRACTURA CUELLO PIE;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13570;REDUCCION ABIERTA FRACTURA TIBIA Y/O PERONE;10;337400;193700;91900;603100;337600;1563700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13571;REDUCCION ABIERTA FRACTURA TARSO O METATARSO;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13572;REDUCCION ABIERTA FRACTURA FALANGES  PIE (UNA A DOS);6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13573;REDUCCION ABIERTA FRACTURA FALANGES  PIE (TRES O MAS);7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13574;REDUCCION ABIERTA DE LUXO FRACTURA CUELLO PIE;10;337400;193700;91900;603100;337600;1563700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13580;OSTEOSINTESIS EN TIBIA O PERONE;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13581;OSTEOSINTESIS DE LUXO FRACTURA O FRACTURA CUELLO PIE;11;378400;216500;103700;643300;337600;1679500;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13582;OSTEOSINTESIS HUESO DE PIE;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13583;APLICACION DE TUTORES EXTERNOS;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13590;AMPUTACION DE LA PIERNA;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13591;AMPUTACION DEL PIE;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13592;AMPUTACION DE DEDOS PIE (UNO A DOS);4;92600;66600;0;163500;91700;414400;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13593;AMPUTACION DEDOS PIE (TRES O MAS);5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13594;"DESARTICULACION PIE; INCLUYE MEDIOTARSIANA (CHOPART); TARSOMETATARSIANA (LISFRANC);   SUPRAMALEOLAR (SYME)";8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13595;DESARTICULACION DEDOS PIE (UNO A DOS);4;92600;66600;0;163500;91700;414400;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13596;DESARTICULACION DEDOS PIE (TRES O MAS);5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13600;"DRENAJE; CURETAJE; SECUESTRECTOMIA; DE ESTERNON O COSTILLAS";5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13601;"DRENAJE; CURETAJE; SECUESTRECTOMIA; DE COLUMNA VERTEBRAL";9;274100;156800;75000;453200;213100;1172200;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13610;EXTRACCION CUERPO EXTRAÑO DE ESTERNON O COSTILLAS;5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13611;EXTRACCION QUIRURGICA DE MATERIAL DE OSTEOSINTESIS COLUMNA VERTEBRAL;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13612;EXTRACCION CUERPO EXTRAÑO DE COLUMNA VERTEBRAL;9;274100;156800;75000;453200;213100;1172200;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13620;OSTEOTOMIA ESTERNON O COSTILLAS;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13630;COCCIGECTOMIA;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13640;INJERTO OSEO EN COLUMNA VERTEBRAL;11;378400;216500;103700;643300;337600;1679500;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13641;RESECCION TUMOR BENIGNO EN COLUMNA VERTEBRAL;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13650;REDUCCION CERRADA FRACTURA COLUMNA CERVICAL;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13651;REDUCCION CERRADA FRACTURA COLUMNA DORSAL O LUMBAR;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13652;REDUCCION CERRADA FRACTURA COXIS;3;76700;54300;0;128200;49000;308200;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13653;"REDUCCION CERRADA FRACTURA COSTAL; INCLUYE UNA  O MAS COSTILLAS";3;76700;54300;0;128200;49000;308200;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13660;"REDUCCION ABIERTA FRACTURA COSTAL; INCLUYE UNA O MAS COSTILLAS";7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13661;REDUCCION ABIERTA FRACTURA COLUMNA CERVICAL;10;337400;193700;91900;603100;337600;1563700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13662;"REDUCCION ABIERTA FRACTURA COLUMNA DORSAL O LUMBAR; INCLUYE APOFISIS TRANSVERSA; CUERPO VERTEBRAL; ELEMENTOS POSTERIORES DE LA COLUMNA";10;337400;193700;91900;603100;337600;1563700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13670;ARTRODESIS POSTERIOR DE COLUMNA CON INSTRUMENTACION;20;546200;319000;149100;747900;0;1762200;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13671;ARTRODESIS ANTERIOR DE COLUMNA CON INSTRUMENTACION;21;710900;432100;193900;784200;0;2121100;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13700;ARTROTOMIA EN HOMBRO;5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13701;ARTROTOMIA EN CODO;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;2;2;AP
13702;ARTROTOMIA EN MUÑECA;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13703;ARTROTOMIA EN CADERA;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13704;ARTROTOMIA EN RODILLA;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;2;2;AP
13705;ARTROTOMIA EN CUELLO DE PIE;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13706;ARTROTOMIA EN PIE;5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13710;EXTRACCION CUERPO EXTRAÑO INTRA ARTICULAR HOMBRO;5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13711;EXTRACCION CUERPO EXTRAÑO INTRA ARTICULAR CODO;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;2;2;AP
13712;EXTRACCION CUERPO EXTRAÑO INTRA ARTICULAR MUÑECA;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13713;EXTRACCION CUERPO EXTRAÑO INTRA ARTICULAR CADERA;10;337400;193700;91900;603100;337600;1563700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13714;EXTRACCION CUERPO EXTRAÑO INTRA ARTICULAR RODILLA;7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;2;2;AP
13715;EXTRACCION CUERPO EXTRAÑO INTRA ARTICULAR EN CUELLO DE PIE;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13720;RESECCION DE DISCO INTERVERTEBRAL (HERNIA DISCAL);11;378400;216500;103700;643300;337600;1679500;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13721;MENISCECTOMIA RODILLA;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;2;2;AP
13722;SINOVECTOMIA RODILLA;9;274100;156800;75000;453200;213100;1172200;POS;4;5;Ambos;Cirugia:;SI;SI;2;2;AP
13723;CORRECCION QUIRURGICA PRIMARIA DE LESION EN LIGAMENTOS DE RODILLA;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;2;3;AP
13724;CORRECCION QUIRURGICA ROTULA LUXABLE;9;274100;156800;75000;453200;213100;1172200;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13725;CORRECCION QUIRURGICA LIGAMENTARIA SUSTITUTIVA POR AUTO INJERTO O ALOINJERTO;20;546200;319000;149100;747900;0;1762200;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13726;MOVILIZACION ARTICULAR BAJO ANESTESIA;3;76700;54300;0;128200;49000;308200;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13727;REPARACION DEL MANGUITO ROTADOR DEL HOMBRO;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13730;REEMPLAZO PROTESICO DE HOMBRO;21;710900;432100;193900;784200;0;2121100;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13731;REEMPLAZO PROTESICO DE CODO;21;710900;432100;193900;784200;0;2121100;NO POS;5;5;Ambos;Cirugia No Pos:;SI;SI;2;4;AP
13732;ARTROPLASTIA PARCIAL DE LA CADERA;11;378400;216500;103700;643300;337600;1679500;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13733;IMPLANTE TOTAL DE CADERA POR PROTESIS;21;710900;432100;193900;784200;0;2121100;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13734;IMPLANTE TOTAL DE RODILLA POR PROTESIS;21;710900;432100;193900;784200;0;2121100;POS;4;5;Ambos;Cirugia:;SI;SI;2;3;AP
13735;REEMPLAZO PROTESICO CUELLO DE PIE;21;710900;432100;193900;784200;0;2121100;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13736;ARTROPLASTIA FALANGES PIE;6;165000;97900;43200;325000;91700;722800;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13740;ARTRODESIS SIMPLE DE COLUMNA;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13741;ARTRODESIS DE HOMBRO;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13742;ARTRODESIS DE CODO;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;2;3;AP
13743;ARTRODESIS DE CADERA;21;710900;432100;193900;784200;0;2121100;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13744;ARTRODESIS DE RODILLA;20;546200;319000;149100;747900;0;1762200;POS;4;5;Ambos;Cirugia:;SI;SI;2;3;AP
13745;ARTRODESIS DE PIE (TRIPLE O CUELLO DE PIE);12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13746;ARTRODESIS DEDOS PIE (UNO A DOS);7;193300;113800;50900;362600;213100;933700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13747;ARTRODESIS DEDOS PIE (TRES O MAS);8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13750;REDUCCION CERRADA LUXACION DE HOMBRO;5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13751;REDUCCION CERRADA LUXACION DEL CODO;5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;2;1;AP
13752;REDUCCION CERRADA DE LUXACION CONGENITA DE CADERA;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13753;REDUCCION DISPLASIA UNI O BILATERAL DE CADERA;10;337400;193700;91900;603100;337600;1563700;POS;4;5;Ambos;Cirugia:;SI;SI;2;2;AP
13754;REDUCCION CERRADA DE LUXACION TRAUMATICA DE CADERA;8;224200;132500;58900;397600;213100;1026300;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13755;REDUCCION CERRADA DE LUXACION TRAUMATICA DE ROTULA;5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13756;REDUCCION CERRADA DE LUXACION TRAUMATICA CUELLO DE PIE;5;125900;82300;0;224400;91700;524300;POS;2;5;Ambos;Cirugia:;SI;NO;1;1;AP
13760;REDUCCION ABIERTA DE LUXACION ACROMIO CLAVICULAR;10;337400;193700;91900;603100;337600;1563700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
13761;"REDUCCION ABIERTA DE LUXACION ESCAPULO HUMERAL; INCLUYE ANTIGUA O RECIDIVANTE";12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13762;"REDUCCION ABIERTA DE LUXACION DE CODO; INCLUYE ANTIGUA O RECIDIVANTE";12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;2;3;AP
13763;"REDUCCION ABIERTA DE LUXACION CONGENITA DE CADERA; INCLUYE SALTER";20;546200;319000;149100;747900;0;1762200;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13764;REDUCCION ABIERTA DE LUXACION TRAUMATICA DE CADERA;12;421600;245700;115100;675900;337600;1795900;POS;4;5;Ambos;Cirugia:;SI;SI;1;3;AP
13765;REDUCCION ABIERTA DE LUXACION TRAUMATICA DE ROTULA;10;337400;193700;91900;603100;337600;1563700;POS;4;5;Ambos;Cirugia:;SI;SI;1;2;AP
