ID;FK_TARIFARIO;COD_ARTICULO;PARAGRAFO;FK_CODIGO_CUPS;DESCRIPCION;TIPO_PARAGRAFO
28966;3;32;paragrafo 81;C40477;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28967;3;32;paragrafo 81;C40478;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28968;3;32;paragrafo 81;C40479;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28969;3;32;paragrafo 81;C40480;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28970;3;32;paragrafo 81;C40482;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28971;3;32;paragrafo 81;C40483;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28972;3;32;paragrafo 81;C40484;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28973;3;32;paragrafo 81;C40487;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28974;3;32;paragrafo 81;C40488;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28975;3;32;paragrafo 81;C40489;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28976;3;32;paragrafo 81;C40490;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28977;3;32;paragrafo 81;C40491;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28978;3;32;paragrafo 81;C40492;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28979;3;32;paragrafo 81;C40493;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28980;3;32;paragrafo 81;C40494;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28981;3;32;paragrafo 81;C40495;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28982;3;32;paragrafo 81;C40496;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28983;3;32;paragrafo 81;C40500;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28984;3;32;paragrafo 81;C40501;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28985;3;32;paragrafo 81;C40502;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28986;3;32;paragrafo 81;C40503;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28987;3;32;paragrafo 81;C40504;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28988;3;32;paragrafo 81;C40505;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28989;3;32;paragrafo 81;C40506;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28990;3;32;paragrafo 81;C40507;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28991;3;32;paragrafo 81;C40508;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28992;3;32;paragrafo 81;C40509;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28993;3;32;paragrafo 81;C40510;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28994;3;32;paragrafo 81;C40511;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28995;3;32;paragrafo 81;C40512;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28996;3;32;paragrafo 81;C40513;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28997;3;32;paragrafo 81;C40514;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28998;3;32;paragrafo 81;C40515;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
28999;3;32;paragrafo 81;C40516;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29000;3;32;paragrafo 81;C40517;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29001;3;32;paragrafo 81;C40518;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29002;3;32;paragrafo 81;C40519;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29003;3;32;paragrafo 81;C40520;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29004;3;32;paragrafo 81;C40521;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29005;3;32;paragrafo 81;C40522;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29006;3;32;paragrafo 81;C40523;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29007;3;32;paragrafo 81;C40524;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29008;3;32;paragrafo 81;C40525;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29009;3;32;paragrafo 81;C40526;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29010;3;32;paragrafo 81;C40527;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29011;3;32;paragrafo 81;C40530;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29012;3;32;paragrafo 81;C40531;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29013;3;32;paragrafo 81;C40532;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29014;3;32;paragrafo 81;C40534;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29015;3;32;paragrafo 81;C40535;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29016;3;32;paragrafo 81;C40536;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29017;3;32;paragrafo 81;C40537;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29018;3;32;paragrafo 81;C40538;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29019;3;32;paragrafo 81;C40539;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29020;3;32;paragrafo 81;C40540;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29021;3;32;paragrafo 81;C40541;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29022;3;32;paragrafo 81;C40550;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29023;3;32;paragrafo 81;C40551;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29024;3;32;paragrafo 81;C40552;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29025;3;32;paragrafo 81;C40553;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29026;3;32;paragrafo 81;C40554;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29027;3;32;paragrafo 81;C40555;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29028;3;32;paragrafo 81;C40556;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29029;3;32;paragrafo 81;C40557;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29030;3;32;paragrafo 81;C40558;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29031;3;32;paragrafo 81;C40559;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29032;3;32;paragrafo 81;C40560;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29033;3;32;paragrafo 81;C40561;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29034;3;32;paragrafo 81;C40562;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29035;3;32;paragrafo 81;C40563;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29036;3;32;paragrafo 81;C40564;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29037;3;32;paragrafo 81;C40565;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29038;3;32;paragrafo 81;C40566;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29039;3;32;paragrafo 81;C40567;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29040;3;32;paragrafo 81;C40568;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29041;3;32;paragrafo 81;C40569;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29042;3;32;paragrafo 81;C40580;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29043;3;32;paragrafo 81;C40581;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29044;3;32;paragrafo 81;C40582;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29045;3;32;paragrafo 81;C40583;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29046;3;32;paragrafo 81;C40584;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29047;3;32;paragrafo 81;C40585;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29048;3;32;paragrafo 81;C40586;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29049;3;32;paragrafo 81;C40587;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29050;3;32;paragrafo 81;C40588;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29051;3;32;paragrafo 81;C40589;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29052;3;32;paragrafo 81;C40590;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29053;3;32;paragrafo 81;C40592;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29054;3;32;paragrafo 81;C40593;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29055;3;32;paragrafo 81;C40650;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29056;3;32;paragrafo 81;C40651;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29057;3;32;paragrafo 81;C40652;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29058;3;32;paragrafo 81;C40653;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29059;3;32;paragrafo 81;C40654;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29060;3;32;paragrafo 81;C40655;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29061;3;32;paragrafo 81;C40656;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29062;3;32;paragrafo 81;C40657;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29063;3;32;paragrafo 81;C40658;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29064;3;32;paragrafo 81;C40659;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29065;3;32;paragrafo 81;C40660;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29066;3;32;paragrafo 81;C40661;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29067;3;32;paragrafo 81;C40662;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29068;3;32;paragrafo 81;C40663;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29069;3;32;paragrafo 81;C40664;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29070;3;32;paragrafo 81;C40665;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29071;3;32;paragrafo 81;C40666;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29072;3;32;paragrafo 81;C40667;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29073;3;32;paragrafo 81;C40668;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29074;3;32;paragrafo 81;C40669;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29075;3;32;paragrafo 81;C40670;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29076;3;32;paragrafo 81;C40671;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29077;3;32;paragrafo 81;C40672;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29078;3;32;paragrafo 81;C40673;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29079;3;32;paragrafo 81;C40674;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29080;3;32;paragrafo 81;C40675;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29081;3;32;paragrafo 81;C40676;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29082;3;32;paragrafo 81;C40677;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29083;3;32;paragrafo 81;C40678;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29084;3;32;paragrafo 81;C40679;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29085;3;32;paragrafo 81;C40680;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29086;3;32;paragrafo 81;C40681;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29087;3;32;paragrafo 81;C40682;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29088;3;32;paragrafo 81;C40683;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29089;3;32;paragrafo 81;C40684;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29090;3;32;paragrafo 81;C40685;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29091;3;32;paragrafo 81;C40686;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29092;3;32;paragrafo 81;C40700;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29093;3;32;paragrafo 81;C40701;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29094;3;32;paragrafo 81;C40702;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29095;3;32;paragrafo 81;C40703;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29096;3;32;paragrafo 81;C40704;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29097;3;32;paragrafo 81;C40705;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29098;3;32;paragrafo 81;C40706;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29099;3;32;paragrafo 81;C40707;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29100;3;32;paragrafo 81;C40708;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29101;3;32;paragrafo 81;C40709;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29102;3;32;paragrafo 81;C40710;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29103;3;32;paragrafo 81;C40711;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29104;3;32;paragrafo 81;C40712;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29105;3;32;paragrafo 81;C40713;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29106;3;32;paragrafo 81;C40729;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29107;3;32;paragrafo 81;C40730;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29108;3;32;paragrafo 81;C40731;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29109;3;32;paragrafo 81;C40732;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29110;3;32;paragrafo 81;C40733;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29111;3;32;paragrafo 81;C40734;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29112;3;32;paragrafo 81;C40740;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29113;3;32;paragrafo 81;C40760;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29114;3;32;paragrafo 81;C40761;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29115;3;32;paragrafo 81;C40762;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29116;3;32;paragrafo 81;C40763;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29117;3;32;paragrafo 81;C40765;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29118;3;32;paragrafo 81;C40766;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29119;3;32;paragrafo 81;C40768;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29120;3;32;paragrafo 81;C40769;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29121;3;32;paragrafo 81;C40770;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29122;3;32;paragrafo 81;C40771;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29123;3;32;paragrafo 81;C40775;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29124;3;32;paragrafo 81;C40777;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
29125;3;32;paragrafo 81;C40815;Se incrementa un (70%)  de cada una de los Conjuntos. cuando el mismo especialista utiliza diferente vía de acceso o las practican médicos de distinta especialidad.;valor
