id;id_tarifario;codigo_cups;rango_desde;rango_hasta
6249;2;7741;0;150
6250;2;7750;0;150
6251;2;7751;0;150
6252;2;7752;0;150
6253;2;7753;0;150
6254;2;7754;0;150
6255;2;7760;0;150
6256;2;7761;0;150
6257;2;7762;0;150
6258;2;7763;0;150
6259;2;7764;0;150
6260;2;7765;0;150
6261;2;7766;0;150
6262;2;7767;0;150
6263;2;7768;0;150
6264;2;7769;0;150
6265;2;7770;0;150
6266;2;7771;0;150
6267;2;7800;0;150
6268;2;8101;0;150
6269;2;8102;0;150
6270;2;8103;0;150
6271;2;8104;0;150
6272;2;8105;0;150
6273;2;8106;0;150
6274;2;8120;0;150
6275;2;8121;0;150
6276;2;8122;0;150
6277;2;8123;0;150
6278;2;8130;0;150
6279;2;8131;0;150
6280;2;8132;0;150
6281;2;8133;0;150
6282;2;8134;0;150
6283;2;8135;0;150
6284;2;8136;0;150
6285;2;8137;0;150
6286;2;8140;0;150
6287;2;8141;0;150
6288;2;8142;0;150
6289;2;8143;0;150
6290;2;8144;0;150
6291;2;8145;0;150
6292;2;8146;0;150
6293;2;8147;0;150
6294;2;8148;0;150
6295;2;8200;0;150
6296;2;8201;0;150
6297;2;8202;0;150
6298;2;8210;0;150
6299;2;8211;0;150
6300;2;8212;0;150
6301;2;8213;0;150
6302;2;8214;0;150
6303;2;8220;0;150
6304;2;8221;0;150
6305;2;8222;0;150
6306;2;8230;0;150
6307;2;8231;0;150
6308;2;8232;0;150
6309;2;8233;0;150
6310;2;8234;16;150
6311;2;8235;0;150
6312;2;8236;0;150
6313;2;8237;0;150
6314;2;8238;0;150
6315;2;8239;0;150
6316;2;8240;0;150
6317;2;8241;0;150
6318;2;8250;0;150
6319;2;8251;0;150
6320;2;9101;0;150
6321;2;9102;0;150
6322;2;9103;0;150
6323;2;9104;0;150
6324;2;9110;0;150
6325;2;9111;0;150
6326;2;9112;0;150
6327;2;9120;0;150
6328;2;9121;0;150
6329;2;9141;0;150
6330;2;9142;0;150
6331;2;9143;0;150
6332;2;9144;0;150
6333;2;9145;0;150
6334;2;9146;0;150
6335;2;9160;0;150
6336;2;9161;0;150
6337;2;9162;0;150
6338;2;9164;0;150
6339;2;9165;0;150
6340;2;9170;0;150
6341;2;9171;0;150
6342;2;9172;0;150
6343;2;9180;0;150
6344;2;9181;0;150
6345;2;9182;0;150
6346;2;9183;0;150
6347;2;9184;0;150
6348;2;9185;0;150
6349;2;9186;0;150
6350;2;9187;0;150
6351;2;9190;0;150
6352;2;9191;0;150
6353;2;9202;0;150
6354;2;9203;0;150
6355;2;9211;0;150
6356;2;9212;0;150
6357;2;9213;0;150
6358;2;9214;0;150
6359;2;9215;0;150
6360;2;9220;0;150
6361;2;9221;0;150
6362;2;9222;0;150
6363;2;9223;0;150
6364;2;9224;0;150
6365;2;9240;0;150
6366;2;9241;0;150
6367;2;9242;0;150
6368;2;9250;0;150
6369;2;9251;0;150
6370;2;9252;0;150
6371;2;9253;0;150
6372;2;9301;0;150
6373;2;9302;0;150
6374;2;9303;0;150
6375;2;9310;0;150
6376;2;9311;0;150
6377;2;9320;0;150
6378;2;9321;0;150
6379;2;9322;0;150
6380;2;9330;0;150
6381;2;9331;0;150
6382;2;9332;0;150
6383;2;9333;0;150
6384;2;9334;0;150
6385;2;9340;0;150
6386;2;9344;0;150
6387;2;9345;0;150
6388;2;9346;0;150
6389;2;9347;0;150
6390;2;9350;0;150
6391;2;9351;0;150
6392;2;9352;0;150
6393;2;9353;0;150
6394;2;9354;0;150
6395;2;9355;0;150
6396;2;9356;0;150
6397;2;9357;0;150
6398;2;9358;0;150
6399;2;9359;0;150
6400;2;9360;0;150
6401;2;9361;0;150
6402;2;9401;0;150
6403;2;9402;0;150
6404;2;9403;0;150
6405;2;9410;0;150
6406;2;9411;0;150
6407;2;9420;0;150
6408;2;9421;0;150
6409;2;9422;0;150
6410;2;9430;0;150
6411;2;9431;0;150
6412;2;9432;0;150
6413;2;9433;0;150
6414;2;9434;0;150
6415;2;9435;0;150
6416;2;9436;0;150
6417;2;9451;0;150
6418;2;9455;0;150
6419;2;9456;0;150
6420;2;9501;0;150
6421;2;9510;0;150
6422;2;9511;0;150
6423;2;9512;0;150
6424;2;9513;0;150
6425;2;9514;0;150
6426;2;9515;0;150
6427;2;9516;0;150
6428;2;9517;0;150
6429;2;9518;0;150
6430;2;9520;0;150
6431;2;9521;0;150
6432;2;9601;0;150
6433;2;9602;0;150
6434;2;9603;0;150
6435;2;9604;0;150
6436;2;9605;0;150
6437;2;9606;0;150
6438;2;9620;0;150
6439;2;9621;0;150
6440;2;9622;0;150
6441;2;9623;0;150
6442;2;9624;0;150
6443;2;9630;0;150
6444;2;9631;0;150
6445;2;9640;0;150
6446;2;9641;0;150
6447;2;9642;0;150
6448;2;9650;0;150
6449;2;9651;0;150
6450;2;9660;0;150
6451;2;9661;0;150
6452;2;9662;0;150
6453;2;9663;0;150
6454;2;9665;0;150
6455;2;9666;0;150
6456;2;9701;0;150
6457;2;9702;0;150
6458;2;9703;0;150
6459;2;9704;0;150
6460;2;9705;0;150
6461;2;9706;0;150
6462;2;9801;0;150
6463;2;9802;0;150
6464;2;9803;0;150
6465;2;9810;0;150
6466;2;9811;0;150
6467;2;9812;0;150
6468;2;9820;0;150
6469;2;9822;0;150
6470;2;9823;0;150
6471;2;9824;0;150
6472;2;9825;0;150
6473;2;9827;0;150
6474;2;9828;0;150
6475;2;9829;0;150
6476;2;9840;0;150
6477;2;9841;0;150
6478;2;9842;0;150
6479;2;9843;0;150
6480;2;10101;0;150
6481;2;10102;0;150
6482;2;10110;0;150
6483;2;10111;0;150
6484;2;10113;0;150
6485;2;10114;0;150
6486;2;10115;0;150
6487;2;10116;0;150
6488;2;10117;0;150
6489;2;10118;0;150
6490;2;11101;0;150
6491;2;11102;0;150
6492;2;11104;0;150
6493;2;11105;0;150
6494;2;11106;0;150
6495;2;11107;0;150
6496;2;11120;0;150
6497;2;11122;0;150
6498;2;11130;0;150
6499;2;11131;0;150
6500;2;11132;0;150
6501;2;11201;0;150
6502;2;11202;0;150
6503;2;11210;0;150
6504;2;11211;0;150
6505;2;11212;0;150
6506;2;11213;0;150
6507;2;11240;0;150
6508;2;11300;0;150
6509;2;11301;0;150
6510;2;11401;0;150
6511;2;11402;0;150
6512;2;11403;0;150
6513;2;11410;0;150
6514;2;11411;0;150
6515;2;11412;0;150
6516;2;11413;0;150
6517;2;11414;12;46
6518;2;11420;0;150
6519;2;11421;0;150
6520;2;11422;0;150
6521;2;11423;0;150
6522;2;11424;0;150
6523;2;11425;0;150
6524;2;11426;0;150
6525;2;11427;0;150
6526;2;11428;0;150
6527;2;11429;0;150
6528;2;11430;0;150
6529;2;11431;0;150
6530;2;11433;0;150
6531;2;11440;0;150
6532;2;11441;0;150
6533;2;11442;0;150
6534;2;11443;0;150
6535;2;11444;0;150
6536;2;11445;0;150
6537;2;11446;0;150
6538;2;11447;0;150
6539;2;11448;0;150
6540;2;11449;0;150
6541;2;11450;0;150
6542;2;11451;0;150
6543;2;11452;0;150
6544;2;11454;0;150
6545;2;11455;0;150
6546;2;11501;0;150
6547;2;11502;0;150
6548;2;11503;0;150
6549;2;11504;0;150
6550;2;11520;0;150
6551;2;11521;0;150
6552;2;11522;0;150
6553;2;11523;0;150
6554;2;11525;0;150
6555;2;11526;0;150
6556;2;11531;0;150
6557;2;11532;0;150
6558;2;11533;0;150
6559;2;11534;0;150
6560;2;11540;0;150
6561;2;11541;0;150
6562;2;11542;0;150
6563;2;11543;0;150
6564;2;11544;0;150
6565;2;11545;0;150
6566;2;11546;0;150
6567;2;11547;0;150
6568;2;11548;0;150
6569;2;11550;0;150
6570;2;11551;0;150
6571;2;11552;0;150
6572;2;11553;0;150
6573;2;11554;0;150
6574;2;11555;0;150
6575;2;11601;0;150
6576;2;11602;0;150
6577;2;11603;0;150
6578;2;11610;0;150
6579;2;11611;0;150
6580;2;11612;0;150
6581;2;11620;0;150
6582;2;11621;0;150
6583;2;11630;0;150
6584;2;11631;0;150
6585;2;11632;0;150
6586;2;11633;0;150
6587;2;11634;0;150
6588;2;11640;0;150
6589;2;11641;0;150
6590;2;11643;12;46
6591;2;11644;12;46
6592;2;12101;12;46
6593;2;12103;12;46
6594;2;12110;12;46
6595;2;12111;12;46
6596;2;12112;12;46
6597;2;12113;0;150
6598;2;12114;0;150
6599;2;12115;12;46
6600;2;12116;12;46
6601;2;12117;12;46
6602;2;12118;0;150
6603;2;12119;0;150
6604;2;12120;0;150
6605;2;13100;0;150
6606;2;13101;0;150
6607;2;13102;0;150
6608;2;13103;0;150
6609;2;13104;0;150
6610;2;13105;0;150
6611;2;13110;0;150
6612;2;13111;0;150
6613;2;13112;0;150
6614;2;13113;0;150
6615;2;13114;0;150
6616;2;13120;0;150
6617;2;13121;0;150
6618;2;13122;0;150
6619;2;13123;0;150
6620;2;13124;0;150
6621;2;13126;0;150
6622;2;13127;0;150
6623;2;13140;0;150
6624;2;13141;0;150
6625;2;13142;0;150
6626;2;13143;0;150
6627;2;13144;0;150
6628;2;13145;0;150
6629;2;13146;0;150
6630;2;13147;0;150
6631;2;13148;0;150
6632;2;13149;0;150
6633;2;13150;0;150
6634;2;13152;0;150
6635;2;13170;0;150
6636;2;13171;0;150
6637;2;13172;0;150
6638;2;13173;0;150
6639;2;13174;0;150
6640;2;13175;0;150
6641;2;13176;0;150
6642;2;13177;0;150
6643;2;13178;0;150
6644;2;13179;0;150
6645;2;13180;0;150
6646;2;13181;0;150
6647;2;13182;0;150
6648;2;13190;0;150
6649;2;13200;0;150
6650;2;13201;0;150
6651;2;13202;0;150
6652;2;13203;0;150
6653;2;13204;0;150
6654;2;13205;0;150
6655;2;13220;0;150
6656;2;13221;0;150
6657;2;13222;0;150
6658;2;13223;0;150
6659;2;13224;0;150
6660;2;13225;0;150
6661;2;13240;0;150
6662;2;13241;0;150
6663;2;13242;0;150
6664;2;13243;0;150
6665;2;13250;0;150
6666;2;13251;0;150
6667;2;13252;0;150
6668;2;13253;0;150
6669;2;13254;0;150
6670;2;13271;0;150
6671;2;13272;0;150
6672;2;13273;0;150
6673;2;13274;0;150
6674;2;13275;0;150
6675;2;13276;0;150
6676;2;13277;0;150
6677;2;13278;0;150
6678;2;13280;0;150
6679;2;13281;0;150
6680;2;13282;0;150
6681;2;13290;0;150
6682;2;13300;0;150
6683;2;13301;0;150
6684;2;13302;0;150
6685;2;13310;0;150
6686;2;13311;0;150
6687;2;13312;0;150
6688;2;13313;0;150
6689;2;13320;0;150
6690;2;13322;0;150
6691;2;13323;0;150
6692;2;13340;0;150
6693;2;13341;0;150
6694;2;13342;0;150
6695;2;13350;0;150
6696;2;13360;0;150
6697;2;13361;0;150
6698;2;13362;0;150
6699;2;13363;0;150
6700;2;13364;0;150
6701;2;13380;0;150
6702;2;13381;0;150
6703;2;13382;0;150
6704;2;13400;0;150
6705;2;13401;0;150
6706;2;13402;0;150
6707;2;13403;0;150
6708;2;13410;0;150
6709;2;13411;0;150
6710;2;13412;0;150
6711;2;13413;0;150
6712;2;13414;0;150
6713;2;13415;0;150
6714;2;13416;0;150
6715;2;13420;0;150
6716;2;13421;0;150
6717;2;13422;0;150
6718;2;13423;0;150
6719;2;13424;0;150
6720;2;13425;0;150
6721;2;13440;0;150
6722;2;13441;0;150
6723;2;13442;0;150
6724;2;13443;0;150
6725;2;13444;0;150
6726;2;13445;0;150
6727;2;13446;0;150
6728;2;13447;0;150
6729;2;13450;0;150
6730;2;13451;0;150
6731;2;13470;0;150
6732;2;13471;0;150
6733;2;13472;0;150
6734;2;13473;0;150
6735;2;13474;0;150
6736;2;13475;0;150
6737;2;13476;0;150
6738;2;13477;0;150
6739;2;13480;0;150
6740;2;13481;0;150
6741;2;13500;0;150
6742;2;13501;0;150
6743;2;13502;0;150
6744;2;13503;0;150
6745;2;13504;0;150
6746;2;13505;0;150
6747;2;13506;0;150
6748;2;13510;0;150
6749;2;13511;0;150
6750;2;13512;0;150
6751;2;13513;0;150
6752;2;13514;0;150
6753;2;13515;0;150
6754;2;13516;0;150
6755;2;13517;0;150
6756;2;13520;0;150
6757;2;13521;0;150
6758;2;13522;0;150
6759;2;13523;0;150
6760;2;13524;0;150
6761;2;13525;0;150
6762;2;13526;0;150
6763;2;13527;0;150
6764;2;13528;0;150
6765;2;13530;0;150
6766;2;13531;0;150
6767;2;13532;0;150
6768;2;13533;0;150
6769;2;13540;0;150
6770;2;13541;0;150
6771;2;13542;0;150
6772;2;13543;0;150
6773;2;13544;0;150
6774;2;13545;0;150
6775;2;13546;0;150
6776;2;13547;0;150
6777;2;13548;0;150
6778;2;13550;0;150
6779;2;13551;0;150
6780;2;13552;0;150
6781;2;13553;0;150
6782;2;13554;0;150
6783;2;13555;0;150
6784;2;13556;0;150
6785;2;13557;0;150
6786;2;13558;0;150
6787;2;13559;0;150
6788;2;13560;0;150
6789;2;13561;0;150
6790;2;13562;0;150
6791;2;13563;0;150
6792;2;13570;0;150
6793;2;13571;0;150
6794;2;13572;0;150
6795;2;13574;0;150
6796;2;13575;0;150
6797;2;13576;0;150
6798;2;13577;0;150
6799;2;13580;0;150
6800;2;13581;0;150
6801;2;13582;0;150
6802;2;13583;0;150
6803;2;13584;0;150
6804;2;13585;0;150
6805;2;13586;0;150
6806;2;13587;0;150
6807;2;13588;0;150
6808;2;13589;0;150
6809;2;13590;0;150
6810;2;13591;0;150
6811;2;13592;0;150
6812;2;13593;0;150
6813;2;13594;0;150
6814;2;13595;0;150
6815;2;13596;0;150
6816;2;13600;0;150
6817;2;13601;0;150
6818;2;13602;0;150
6819;2;13610;0;150
6820;2;13611;0;150
6821;2;13612;0;150
6822;2;13613;0;150
6823;2;13614;0;150
6824;2;13620;0;150
6825;2;13621;0;150
6826;2;13622;0;150
6827;2;13650;0;150
6828;2;13651;0;150
6829;2;13652;0;150
6830;2;13653;0;150
6831;2;13660;0;150
6832;2;13661;0;150
6833;2;13670;0;150
6834;2;13671;0;150
6835;2;13672;0;150
6836;2;13700;0;150
6837;2;13701;0;150
6838;2;13702;0;150
6839;2;13703;0;150
6840;2;13704;0;150
6841;2;13705;0;150
6842;2;13706;0;150
6843;2;13710;0;150
6844;2;13711;0;150
6845;2;13712;0;150
6846;2;13713;0;150
6847;2;13714;0;150
6848;2;13715;0;150
6849;2;13717;0;150
6850;2;13720;0;150
6851;2;13721;0;150
6852;2;13722;0;150
6853;2;13723;0;150
6854;2;13724;0;150
6855;2;13725;0;150
6856;2;13726;0;150
6857;2;13727;0;150
6858;2;13729;0;150
6859;2;13730;0;150
6860;2;13731;0;150
6861;2;13732;0;150
6862;2;13733;0;150
6863;2;13734;0;150
6864;2;13735;0;150
6865;2;13736;0;150
6866;2;13737;0;150
6867;2;13738;0;150
6868;2;13739;0;150
6869;2;13740;0;150
6870;2;13741;0;150
6871;2;13742;0;150
6872;2;13750;0;150
6873;2;13751;0;150
6874;2;13752;0;150
6875;2;13753;0;150
6876;2;13754;0;150
6877;2;13755;0;150
6878;2;13756;0;150
6879;2;13757;0;150
6880;2;13758;0;150
6881;2;13759;0;150
6882;2;13760;0;150
6883;2;13761;0;150
6884;2;13763;0;150
6885;2;13764;0;150
6886;2;13765;0;150
6887;2;13766;0;150
6888;2;13767;0;150
6889;2;13768;0;150
6890;2;13770;0;150
6891;2;13771;0;150
6892;2;13772;0;150
6893;2;13773;0;150
6894;2;13774;0;150
6895;2;13775;0;150
6896;2;13776;0;150
6897;2;13777;0;150
6898;2;13778;0;150
6899;2;13779;0;150
6900;2;13800;0;150
6901;2;13801;0;150
6902;2;13802;0;150
6903;2;13803;0;150
6904;2;13804;0;150
6905;2;13805;0;150
6906;2;13806;0;150
6907;2;13807;0;150
6908;2;13808;0;150
6909;2;13809;0;150
6910;2;13810;0;150
6911;2;13811;0;150
6912;2;13812;0;150
6913;2;13813;0;150
6914;2;13814;0;150
6915;2;13815;0;150
6916;2;13816;0;150
6917;2;13820;0;150
6918;2;13821;0;150
6919;2;13822;0;150
6920;2;13823;0;150
6921;2;13824;0;150
6922;2;13825;0;150
6923;2;13826;0;150
6924;2;13827;0;150
6925;2;13828;0;150
6926;2;13830;0;150
6927;2;13831;0;150
6928;2;13832;0;150
6929;2;13833;0;150
6930;2;13834;0;150
6931;2;13835;0;150
6932;2;13836;0;150
6933;2;13837;0;150
6934;2;13838;0;150
6935;2;13839;0;150
6936;2;13840;0;150
6937;2;13841;0;150
6938;2;13842;0;150
6939;2;13843;0;150
6940;2;13844;0;150
6941;2;13845;0;150
6942;2;13850;0;150
6943;2;13851;0;150
6944;2;13852;0;150
6945;2;13853;0;150
6946;2;13854;0;150
6947;2;13855;0;150
6948;2;13856;0;150
6949;2;13860;0;150
6950;2;13861;0;150
6951;2;13862;0;150
6952;2;13863;0;150
6953;2;13864;0;150
6954;2;13865;0;150
6955;2;13870;0;150
6956;2;13871;0;150
6957;2;13872;0;150
6958;2;13873;0;150
6959;2;13874;0;150
6960;2;13875;0;150
6961;2;13876;0;150
6962;2;13877;0;150
6963;2;13880;0;150
6964;2;13881;0;150
6965;2;13882;0;150
6966;2;13883;0;150
6967;2;13890;0;150
6968;2;13891;0;150
6969;2;13892;0;150
6970;2;13893;0;150
6971;2;13900;0;150
6972;2;13901;0;150
6973;2;13902;0;150
6974;2;13903;0;150
6975;2;13904;0;150
6976;2;13905;0;150
6977;2;13906;0;150
6978;2;13907;0;150
6979;2;13908;0;150
6980;2;14100;0;150
6981;2;14101;0;150
6982;2;14102;0;150
6983;2;14103;0;150
6984;2;14104;0;150
6985;2;14105;0;150
6986;2;14110;0;150
6987;2;14111;0;150
6988;2;14112;0;150
6989;2;14113;0;150
6990;2;14115;0;150
6991;2;14120;0;150
6992;2;14121;0;150
6993;2;14122;0;150
6994;2;14123;0;150
6995;2;14124;0;150
6996;2;14125;0;150
6997;2;14126;0;150
6998;2;14127;0;150
6999;2;14130;0;150
7000;2;14131;0;150
7001;2;14132;0;150
7002;2;14133;0;150
7003;2;14134;0;150
7004;2;14135;0;150
7005;2;14140;0;150
7006;2;14141;0;150
7007;2;14142;0;150
7008;2;14143;0;150
7009;2;14144;0;150
7010;2;14145;0;150
7011;2;14150;0;150
7012;2;14151;0;150
7013;2;14152;0;150
7014;2;14153;0;150
7015;2;14154;0;150
7016;2;14155;0;150
7017;2;14156;0;150
7018;2;14157;0;150
7019;2;14158;0;150
7020;2;14159;0;150
7021;2;14160;0;150
7022;2;14161;0;150
7023;2;14162;0;150
7024;2;14163;0;150
7025;2;14164;0;150
7026;2;14165;0;150
7027;2;14166;0;150
7028;2;14167;0;150
7029;2;14168;0;150
7030;2;14169;0;150
7031;2;14170;0;150
7032;2;14171;0;150
7033;2;14172;0;150
7034;2;14173;0;150
7035;2;14174;0;150
7036;2;14175;0;150
7037;2;14176;0;150
7038;2;14177;0;150
7039;2;14178;0;150
7040;2;14179;0;150
7041;2;14180;0;150
7042;2;14181;0;150
7043;2;14182;0;150
7044;2;14183;0;150
7045;2;14184;0;150
7046;2;14185;0;150
7047;2;14186;0;150
7048;2;14187;0;150
7049;2;14188;0;150
7050;2;14189;0;150
7051;2;14190;0;150
7052;2;14191;0;150
7053;2;14192;0;150
7054;2;14193;0;150
7055;2;14194;0;150
7056;2;14195;0;150
7057;2;14196;0;150
7058;2;14200;0;150
7059;2;14201;0;150
7060;2;14202;0;150
7061;2;14203;0;150
7062;2;14204;0;150
7063;2;14205;0;150
7064;2;14206;0;150
7065;2;14210;0;150
7066;2;14211;0;150
7067;2;14212;0;150
7068;2;14213;0;150
7069;2;14214;0;150
7070;2;14215;0;150
7071;2;14216;0;150
7072;2;14217;0;150
7073;2;14218;0;150
7074;2;14219;0;150
7075;2;14220;0;150
7076;2;14221;0;150
7077;2;14230;0;150
7078;2;14231;0;150
7079;2;14232;0;150
7080;2;14233;0;150
7081;2;14234;0;150
7082;2;14235;0;150
7083;2;14236;0;150
7084;2;14237;0;150
7085;2;14240;0;150
7086;2;14241;0;150
7087;2;14242;0;150
7088;2;14243;0;150
7089;2;14246;0;150
7090;2;14247;0;150
7091;2;14248;0;150
7092;2;14249;0;150
7093;2;14250;0;150
7094;2;14251;0;150
7095;2;14252;0;150
7096;2;14253;0;150
7097;2;14254;0;150
7098;2;14255;0;150
7099;2;14256;0;150
7100;2;14257;0;150
7101;2;14260;0;150
7102;2;14261;0;150
7103;2;14262;0;150
7104;2;14263;0;150
7105;2;14270;0;150
7106;2;14271;0;150
7107;2;14300;0;150
7108;2;14301;0;150
7109;2;14302;0;150
7110;2;14303;0;150
7111;2;14304;0;150
7112;2;14305;0;150
7113;2;14306;0;150
7114;2;14307;0;150
7115;2;14308;0;150
7116;2;14309;0;150
7117;2;14310;0;150
7118;2;14311;0;150
7119;2;14312;0;150
7120;2;14313;0;150
7121;2;14314;0;150
7122;2;14315;0;150
7123;2;14316;0;150
7124;2;14317;0;150
7125;2;14318;0;150
7126;2;14319;0;150
7127;2;14320;0;150
7128;2;14321;0;150
7129;2;14322;0;150
7130;2;14323;0;150
7131;2;14324;0;150
7132;2;14325;0;150
7133;2;14326;0;150
7134;2;14327;0;150
7135;2;14328;0;150
7136;2;14330;0;150
7137;2;14331;0;150
7138;2;14332;0;150
7139;2;14333;0;150
7140;2;14334;0;150
7141;2;14335;0;150
7142;2;14340;0;150
7143;2;14341;0;150
7144;2;14342;0;150
7145;2;14343;0;150
7146;2;14344;0;150
7147;2;14345;0;150
7148;2;14346;0;150
7149;2;14347;0;150
7150;2;14348;0;150
7151;2;14349;0;150
7152;2;14350;0;150
7153;2;14361;0;150
7154;2;14362;0;150
7155;2;14363;0;150
7156;2;14400;0;150
7157;2;14401;0;150
7158;2;14402;0;150
7159;2;14410;0;150
7160;2;14420;0;150
7161;2;14421;0;150
7162;2;14422;0;150
7163;2;14423;0;150
7164;2;14424;0;150
7165;2;14425;0;150
7166;2;14426;0;150
7167;2;14427;0;150
7168;2;14428;0;150
7169;2;14429;0;150
7170;2;14430;0;150
7171;2;14431;0;150
7172;2;14432;0;150
7173;2;14433;0;150
7174;2;14434;0;150
7175;2;14440;0;150
7176;2;14442;0;150
7177;2;14443;0;150
7178;2;14444;0;150
7179;2;14445;0;150
7180;2;14446;0;150
7181;2;14448;0;150
7182;2;14449;0;150
7183;2;14500;0;150
7184;2;14501;0;150
7185;2;14502;0;150
7186;2;14503;0;150
7187;2;14504;0;150
7188;2;14505;0;150
7189;2;14506;0;150
7190;2;14510;0;150
7191;2;14511;0;150
7192;2;14512;0;150
7193;2;14513;0;150
7194;2;14515;0;150
7195;2;14516;0;150
7196;2;14517;0;150
7197;2;14518;0;150
7198;2;14519;0;150
7199;2;14520;0;150
7200;2;14521;0;150
7201;2;14522;0;150
7202;2;14523;0;150
7203;2;14524;0;150
7204;2;14525;0;150
7205;2;14526;0;150
7206;2;14527;0;150
7207;2;14528;0;150
7208;2;14529;0;150
7209;2;14600;0;150
7210;2;14601;0;150
7211;2;14602;0;150
7212;2;14603;0;150
7213;2;14604;0;150
7214;2;14605;0;150
7215;2;14606;0;150
7216;2;14607;0;150
7217;2;14608;0;150
7218;2;15100;0;150
7219;2;15101;0;150
7220;2;15102;0;150
7221;2;15103;0;150
7222;2;15104;0;150
7223;2;15105;0;150
7224;2;15106;0;150
7225;2;15107;0;150
7226;2;15108;0;150
7227;2;15109;0;150
7228;2;15110;0;150
7229;2;15111;0;150
7230;2;15112;0;150
7231;2;15113;0;150
7232;2;15114;0;150
7233;2;15115;0;150
7234;2;15116;0;150
7235;2;15117;0;150
7236;2;15118;0;150
7237;2;15120;0;150
7238;2;15121;0;150
7239;2;15122;0;150
7240;2;15123;0;150
7241;2;15124;0;150
7242;2;15125;0;150
7243;2;15126;0;150
7244;2;15130;0;150
7245;2;15131;0;150
7246;2;15132;0;150
7247;2;15133;0;150
7248;2;15134;0;150
7249;2;15140;0;150
7250;2;15141;0;150
7251;2;15142;0;150
7252;2;15143;0;150
7253;2;15144;0;150
7254;2;15150;0;150
7255;2;15151;0;150
7256;2;15152;0;150
7257;2;15153;0;150
7258;2;15154;0;150
7259;2;15155;0;150
7260;2;15156;0;150
7261;2;15157;0;150
7262;2;15158;0;150
7263;2;15159;0;150
7264;2;15160;0;150
7265;2;15161;0;150
7266;2;15162;0;150
7267;2;15163;0;150
7268;2;15164;0;150
7269;2;15165;0;150
7270;2;15166;0;150
7271;2;15167;0;150
7272;2;15168;0;150
7273;2;15170;0;150
7274;2;15171;0;150
7275;2;15172;0;150
7276;2;15173;0;150
7277;2;15174;0;150
7278;2;15175;0;150
7279;2;15176;0;150
7280;2;15177;0;150
7281;2;15201;0;150
7282;2;15202;0;150
7283;2;15203;0;150
7284;2;15204;0;150
7285;2;15205;0;150
7286;2;15206;0;150
7287;2;15207;0;150
7288;2;15208;0;150
7289;2;15209;0;150
7290;2;15210;0;150
7291;2;15211;0;150
7292;2;15212;0;150
7293;2;15213;0;150
7294;2;15214;0;150
7295;2;15215;0;150
7296;2;15216;0;150
7297;2;15220;0;150
7298;2;15221;0;150
7299;2;15222;0;150
7300;2;15223;0;150
7301;2;15224;0;150
7302;2;15225;0;150
7303;2;15226;0;150
7304;2;15227;0;150
7305;2;15228;0;150
7306;2;15229;0;150
7307;2;15230;0;150
7308;2;15231;0;150
7309;2;15232;0;150
7310;2;15233;0;150
7311;2;15234;0;150
7312;2;15235;0;150
7313;2;15240;0;150
7314;2;15241;0;150
7315;2;15242;0;150
7316;2;15243;0;150
7317;2;15244;0;150
7318;2;15245;0;150
7319;2;15246;0;150
7320;2;15250;0;150
7321;2;15251;0;150
7322;2;15252;0;150
7323;2;15253;0;150
7324;2;15254;0;150
7325;2;15255;0;150
7326;2;15256;0;150
7327;2;15260;0;150
7328;2;15261;0;150
7329;2;15262;0;150
7330;2;15263;0;150
7331;2;15264;0;150
7332;2;15265;0;150
7333;2;15266;0;150
7334;2;15267;0;150
7335;2;15268;0;150
7336;2;15269;0;150
7337;2;15270;0;150
7338;2;15272;0;150
7339;2;15273;0;150
7340;2;15274;0;150
7341;2;15275;0;150
7342;2;15276;0;150
7343;2;15277;0;150
7344;2;15278;0;150
7345;2;15279;0;150
7346;2;15301;0;150
7347;2;15302;0;150
7348;2;15303;0;150
7349;2;15304;0;150
7350;2;15305;0;150
7351;2;15306;0;150
7352;2;15307;0;150
7353;2;15308;0;150
7354;2;15310;0;150
7355;2;15311;0;150
7356;2;15312;0;150
7357;2;15313;0;150
7358;2;15314;0;150
7359;2;15315;0;150
7360;2;15316;0;150
7361;2;15317;0;150
7362;2;15318;0;150
7363;2;15319;0;150
7364;2;15320;0;150
7365;2;15321;0;150
7366;2;15322;0;150
7367;2;15330;0;150
7368;2;15331;0;150
7369;2;15332;0;150
7370;2;15333;0;150
7371;2;15334;0;150
7372;2;15335;0;150
7373;2;15336;0;150
7374;2;15340;0;150
7375;2;15341;0;150
7376;2;15342;0;150
7377;2;16100;0;150
7378;2;16101;0;150
7379;2;16102;0;150
7380;2;16103;0;150
7381;2;16104;0;150
7382;2;16105;0;150
7383;2;16106;0;150
7384;2;16107;0;150
7385;2;16108;0;150
7386;2;16109;0;150
7387;2;16110;0;150
7388;2;16111;0;150
7389;2;16112;0;150
7390;2;16113;0;150
7391;2;16114;0;150
7392;2;16115;0;150
7393;2;16116;0;150
7394;2;16117;0;150
7395;2;16118;0;150
7396;2;16201;0;150
7397;2;16202;0;150
7398;2;16203;0;150
7399;2;16204;0;150
7400;2;16205;0;150
7401;2;16206;0;150
7402;2;16207;0;150
7403;2;16210;0;150
7404;2;16211;0;150
7405;2;16212;0;150
7406;2;16213;0;150
7407;2;16214;0;150
7408;2;16215;0;150
7409;2;16216;0;150
7410;2;16217;0;150
7411;2;16218;0;150
7412;2;16219;0;150
