pk_id_diagnostisco;pk_codido_diagnostico;descripcion_diagnostico;fk_id_tipo_origen;aplica_sexo
7003;R457;TENSION Y ESTADO DE CHOQUE EMOCIONAL, NO ESPECIFICADO;4;Ambos
7004;R458;OTROS SINTOMAS Y SIGNOS QUE INVOLUCRAN EL ESTADO EMOCIONAL;4;Ambos
7005;R460;MUY BAJO NIVEL DE HIGIENE PERSONAL;4;Ambos
7006;R461;APARIENCIA PERSONAL EXTRAÛA;4;Ambos
7007;R462;CONDUCTA EXTRAÛA E INEXPLICABLE;4;Ambos
7008;R463;HIPERACTIVIDAD;4;Ambos
7009;R464;LENTITUD Y POBRE RESPUESTA;4;Ambos
7010;R465;SUSPICACIA Y EVASIVIDAD MARCADAS;4;Ambos
7011;R466;PREOCUPACION INDEBIDA POR SUCESOS QUE CAUSAN TENSION;4;Ambos
7012;R467;VERBOSIDAD Y DETALLES CIRCUNSTANCIALES QUE OSCURECEN LA RAZON DE LA CONSULTA O EL CONTACTO;4;Ambos
7013;R468;OTROS SINTOMAS Y SIGNOS QUE INVOLUCRAN LA APARIENCIA Y EL COMPORTAMIENTO;4;Ambos
7014;R470;DISFASIA Y AFASIA;4;Ambos
7015;R471;DISARTRIA Y ANARTRIA;4;Ambos
7016;R478;OTRAS ALTERACIONES DEL HABLA Y LAS NO ESPECIFICADAS;4;Ambos
7017;R480;DISLEXIA Y ALEXIA;4;Ambos
7018;R481;AGNOSIA;4;Ambos
7019;R482;APRAXIA;4;Ambos
7020;R488;OTRAS DISFUNCIONES SIMBOLICAS Y LAS NO ESPECIFICADAS;4;Ambos
7021;R490;DISFONIA;4;Ambos
7022;R491;AFONIA;4;Ambos
7023;R492;HIPERNASALIDAD E HIPONASALIDAD;4;Ambos
7024;R498;OTRAS ALTERACIONES DE LA VOZ Y LAS NO ESPECIFICADAS;4;Ambos
7025;R500;FIEBRE CON ESCALOFRIO;4;Ambos
7026;R501;FIEBRE PERSISTENTE;4;Ambos
7027;R509;FIEBRE, NO ESPECIFICADA;4;Ambos
7028;R51;CEFALEA;4;Ambos
7029;R520;DOLOR AGUDO;4;Ambos
7030;R521;DOLOR CRONICO INTRATABLE;4;Ambos
7031;R522;OTRO DOLOR CRONICO;4;Ambos
7032;R529;DOLOR, NO ESPECIFICADO;4;Ambos
7033;R53;MALESTAR Y FATIGA;4;Ambos
7034;R54;SENILIDAD;4;Ambos
7035;R55;SINCOPE Y COLAPSO;4;Ambos
7036;R560;CONVULSIONES FEBRILES;4;Ambos
7037;R568;OTRAS CONVULSIONES Y LAS NO ESPECIFICADAS;4;Ambos
7038;R570;CHOQUE CARDIOGENICO;4;Ambos
7039;R571;CHOQUE HIPOVOLEMICO;4;Ambos
7040;R578;OTRAS FORMAS DE CHOQUE;4;Ambos
7041;R579;CHOQUE , NO ESPECIFICADO;4;Ambos
7042;R58;HEMORRAGIA, NO CLASIFICADA EN OTRA PARTE;4;Ambos
7043;R590;ADENOMEGALIA LOCALIZADA;4;Ambos
7044;R591;ADENOMEGALIA GENERALIZADA;4;Ambos
7045;R599;ADENOMEGALIA, NO ESPECIFICADA;4;Ambos
7046;R600;EDEMA LOCALIZADO;4;Ambos
7047;R601;EDEMA GENERALIZADO;4;Ambos
7048;R609;EDEMA, NO ESPECIFICADO;4;Ambos
7049;R610;HIPERHIDROSIS LOCALIZADA;4;Ambos
7050;R611;HIPERHIDROSIS GENERALIZADA;4;Ambos
7051;R619;HIPERHIDROSIS, NO ESPECIFICADA;4;Ambos
7052;R620;RETARDO EN DESARROLLO;4;Ambos
7053;R628;OTRAS FALTAS DEL DESARROLLO FISIOLOGICO NORMAL ESPERADO;4;Ambos
7054;R629;FALTA DEL DESARROLLO FISIOLOGICO NORMAL ESPERADO SIN OTRA ESPECIFICACION;4;Ambos
7055;R630;ANOREXIA;4;Ambos
7056;R631;POLIDIPSIA;4;Ambos
7057;R632;POLIFAGIA;4;Ambos
7058;R633;DIFICULTADES Y MALA ADMINISTRACION DE LA ALIMENTACION;4;Ambos
7059;R634;PERDIDA ANORMAL DE PESO;4;Ambos
7060;R635;AUMENTO ANORMAL DE PESO;4;Ambos
7061;R638;OTROS SINTOMAS Y SIGNOS CONCERNIENTES A LA ALIMENTACION Y A LA INGESTION DE LIQUIDOS;4;Ambos
7062;R64;CAQUEXIA;4;Ambos
7063;R680;HIPOTERMIA NO ASOCIADA CON BAJA TEMPERATURA DEL AMBIENTE;4;Ambos
7064;R681;SINTOMAS NO ESPECIFICOS PROPIOS DE LA INFANCIA;4;Ambos
7065;R682;BOCA SECA, NO ESPECIFICADA;4;Ambos
7066;R683;DEDOS DE LA MANO DEFORMES;4;Ambos
7067;R688;OTROS SINTOMAS Y SIGNOS GENERALES ESPECIFICADOS;4;Ambos
7068;R69;CAUSAS DE MORBILIDAD DESCONOCIDAS Y NO ESPECIFICADAS;4;Ambos
7069;R700;VELOCIDAD DE ERITROSEDIMENTACION ELEVADA;4;Ambos
7070;R701;VISCOSIDAD PLASMATICA ANORMAL;4;Ambos
7071;R71;ANORMALIDAD DE LOS ERITROCITOS;4;Ambos
7072;R72;ANORMALIDADES DE LOS LEUCOCITOS, NO CLASIFICADAS EN OTRA PARTE;4;Ambos
7073;R730;ANORMALIDADES EN LA PRUEBA DE TOLERANCIA A LA GLUCOSA;4;Ambos
7074;R739;HIPERGLICEMIA, NO ESPECIFICADA;4;Ambos
7075;R740;ELEVACION DE LOS NIVELES DE TRANSAMINASAS O DESHIDROGENASA LACTICA [DHL];4;Ambos
7076;R748;NIVELES ANORMALES DE OTRAS ENZIMAS EN SUERO;4;Ambos
7077;R749;NIVEL ANORMAL DE ENZIMAS EN SUERO, NO ESPECIFICADO;4;Ambos
7078;R75;EVIDENCIAS DE LABORATORIO DEL VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH];3;Ambos
7079;R760;TITULACION ELEVADA DE ANTICUERPOS;4;Ambos
7080;R761;REACCION ANORMAL A LA PRUEBA CON TUBERCULINA;4;Ambos
7081;R762;FALSO POSITIVO EN LA PRUEBA SEROLOGICA PARA SIFILIS;4;Ambos
7082;R768;OTROS HALLAZGOS INMUNOLOGICOS ANORMALES ESPECIFICADOS EN SUERO;4;Ambos
7083;R769;HALLAZGOS INMUNOLOGICOS ANORMALES ESPECIFICADOS EN SUERO;4;Ambos
7084;R770;ANORMALIDAD DE LA ALBUMINA;4;Ambos
7085;R771;ANORMALIDAD DE LA GLOBULINA;4;Ambos
7086;R772;ANORMALIDAD DE LA ALFAFETOPROTEINA;4;Ambos
7087;R778;OTRAS ANORMALIDADES ESPECIFICADAS DE LAS PROTEINAS PLASMATICAS;4;Ambos
7088;R779;ANORMALIDADES NO ESPECIFICADAS DE LAS PROTEINAS PLASMATICAS;4;Ambos
7089;R780;HALLAZGO DE ALCOHOL EN LA SANGRE;4;Ambos
7090;R781;HALLAZGO DE DROGAS OPIACEAS EN LA SANGRE;4;Ambos
7091;R782;HALLAZGO DE COCAINA EN LA SANGRE;4;Ambos
7092;R783;HALLAZGO DE ALUCINOGENOS EN LA SANGRE;4;Ambos
7093;R784;HALLAZGO DE OTRAS DROGAS POTENCIALMENTE ADICTIVAS EN LA SANGRE;4;Ambos
7094;R785;HALLAZGO DE DROGAS PSICOTROPICAS EN LA SANGRE;4;Ambos
7095;R786;HALLAZGO DE AGENTES ESTEROIDES EN LA SANGRE;4;Ambos
7096;R787;HALLAZGO DE NIVELES ANORMALES DE METALES PESADOS EN LA SANGRE;4;Ambos
7097;R788;HALLAZGO DE OTRAS SUSTANCIAS ESPECIFICAS QUE NORMALMENTE NO SE ENCUENTRAN EN LA SANGRE;4;Ambos
7098;R789;HALLAZGO DE SUSTANCIA NO ESPECIFICA QUE NORMALMENTE NO SE ENCUENTRAN EN LA SANGRE;4;Ambos
7099;R790;NIVEL ANORMAL DE MINERAL EN LA SANGRE;4;Ambos
7100;R798;OTROS HALLAZGOS ANORMALES ESPECIFICADOS EN LA QUIMICA SANGUINEA;4;Ambos
7101;R799;HALLAZGO ANORMAL EN LA QUIMICA SANGUINEA, SIN OTRA ESPECIFICACION;4;Ambos
7102;R80;PROTEINURIA AISLADA;4;Ambos
7103;R81;GLUCOSURIA;4;Ambos
7104;R820;QUILURIA;4;Ambos
7105;R821;MIOGLOBINURIA;4;Ambos
7106;R822;BILIURIA;4;Ambos
7107;R823;HEMOGLOBINURIA;4;Ambos
7108;R824;ACETONURIA;4;Ambos
7109;R825;ELEVACION DE LOS NIVELES DE DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS EN LA ORINA;4;Ambos
7110;R826;NIVELES ANORMALES EN LA ORINA DE SUSTANCIAS DE ORIGEN PRINCIPALMENTE NO MEDICINAL;4;Ambos
7111;R827;HALLAZGOS ANORMALES EN EL EXAMEN MICROBIOLOGICO DE LA ORINA;4;Ambos
7112;R828;HALLAZGOS ANORMALES EN EL EXAMEN CITOLOGICO E HISTOLOGICO DE LA ORINA;4;Femenino
7113;R829;OTROS HALLAZGOS ANORMALES EN LA ORINA Y LOS NO ESPECIFICADOS;4;Ambos
7114;R830;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO: NIVEL ANORMAL DE ENZIMAS;4;Ambos
7115;R831;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO: NIVEL ANORMAL DE HORMONAS;4;Ambos
7116;R832;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO: NIVEL ANORMAL DE OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS;4;Ambos
7117;R833;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO: NIVEL ANORMAL DE SUSTANCIAS DE ORIGEN FUNDAMENTALMENTE NO MEDICINAL;4;Ambos
7118;R834;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO: HALLAZGOS INMUNOLOGICOS ANORMALES;4;Ambos
7119;R835;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO: HALLAZGOS MICROBIOLOGICOS ANORMALES HALLAZGOS POSITIVOS EN EL CULTIVO;4;Ambos
7120;R836;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO: HALLAZGOS CITOLOGICOS ANORMALES, FROTIS ANORMAL DE PAPANICOLAOU;4;Femenino
7121;R837;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO: HALLAZGOS HISTOLOGICOS ANORMALES;4;Ambos
7122;R838;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO: OTROS HALLAZGOS ANORMALES, HALLAZGOS CROMOSOMICOS ANORMALES;4;Ambos
7123;R839;HALLAZGOS ANORMALES EN EL LIQUIDO CEFALORRAQUIDEO: HALLAZGOS ANORMALES, NO ESPECIFICADOS;4;Ambos
7124;R840;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y TORACICOS: NIVEL ANORMAL DE ENZIMAS;4;Ambos
7125;R841;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y TORACICOS: NIVEL ANORMAL DE HORMONAS;4;Ambos
7126;R842;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y TORACICOS: NIVEL ANORMAL DE OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS;4;Ambos
7127;R843;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y TORACICOS: NIVEL ANORMAL DE SUSTANCIAS DE ORIGEN FUNDAMENTALMENTE NO MEDICINAL;4;Ambos
7128;R844;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y TORACICOS: HALLAZGOS INMUNOLOGICOS ANORMALES;4;Ambos
7129;R845;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y TORACICOS: HALLAZGOS MICROBIOLOGICOS ANORMALES, HALLAZGOS POSITIVOS EN EL CULTIVO;4;Ambos
7130;R846;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y TORACICOS: HALLAZGOS CITOLOGICOS ANORMALES, FROTIS ANORMAL DE PAPANICOLAOU;4;Femenino
7131;R847;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y TORACICOS: HALLAZGOS HISTOLOGICOS ANORMALES;4;Ambos
7132;R848;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y TORACICOS: OTROS HALLAZGOS ANORMALES, HALLAZGOS CROMOSOMICOS ANORMALES;4;Ambos
7133;R849;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS RESPIRATORIOS Y TORACICOS: HALLAZGOS ANORMALES, NO ESPECIFICADOS;4;Ambos
7134;R850;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL: NIVEL ANORMAL DE ENZIMAS;4;Ambos
7135;R851;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL: NIVEL ANORMAL DE HORMONAS;4;Ambos
7136;R852;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL: NIVEL ANORMAL DE OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS;4;Ambos
7137;R853;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL: NIVEL ANORMAL DE SUSTANCIAS DE ORIGEN FUNDAMENTALMENTE NO MEDICINAL;4;Ambos
7138;R854;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL: HALLAZGOS INMUNOLOGICOS ANORMALES;4;Ambos
7139;R855;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL: HALLAZGOS MICROBIOLOGICOS ANORMALES, HALLAZGOS POSITIVOS EN EL CULTIVO;4;Ambos
7140;R856;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL: HALLAZGOS CITOLOGICOS ANORMALES, FROTIS ANORMAL DE PAPANICOLAOU;4;Femenino
7141;R857;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL: HALLAZGOS HISTOLOGICOS ANORMALES;4;Ambos
7142;R858;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL: OTROS HALLAZGOS ANORMALES, HALLAZGOS CROMOSOMICOS ANORMALES;4;Ambos
7143;R859;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS DIGESTIVOS Y DE LA CAVIDAD ABDOMINAL: HALLAZGOS ANORMALES, NO ESPECIFICADOS;4;Ambos
7144;R860;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS: NIVEL ANORMAL DE ENZIMAS;4;Ambos
7145;R861;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS: NIVEL ANORMAL DE HORMONAS;4;Ambos
7146;R862;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS : NIVEL ANORMAL DE OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS;4;Ambos
7147;R863;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS: NIVEL ANORMAL DE SUSTANCIAS DE ORIGEN FUNDAMENTALMENTE NO MEDICINAL;4;Ambos
7148;R864;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS: HALLAZGOS INMUNOLOGICOS ANORMALES;4;Ambos
7149;R865;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS: HALLAZGOS MICROBIOLOGICOS ANORMALES, HALLAZGOS POSITIVOS EN EL CULTIVO;4;Ambos
7150;R866;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS: HALLAZGOS CITOLOGICOS ANORMALES, FROTIS ANORMAL DE PAPANICOLAOU;4;Femenino
7151;R867;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS: HALLAZGOS HISTOLOGICOS ANORMALES;4;Ambos
7152;R868;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS: OTROS HALLAZGOS ANORMALES, HALLAZGOS CROMOSOMICOS ANORMALES;4;Ambos
7153;R869;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS: HALLAZGOS ANORMALES, NO ESPECIFICADOS;4;Ambos
7154;R870;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS: NIVEL ANORMAL DE ENZIMAS;4;Femenino
7155;R871;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS: NIVEL ANORMAL DE HORMONAS;4;Femenino
7156;R872;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS: NIVEL ANORMAL DE OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS;4;Femenino
7157;R873;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS: NIVEL ANORMAL DE SUSTANCIAS DE ORIGEN FUNDAMENTALMENTE NO MEDICINAL;4;Femenino
7158;R874;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS: HALLAZGOS INMUNOLOGICOS ANORMALES;4;Femenino
7159;R875;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS: HALLAZGOS MICROBIOLOGICOS ANORMALES, HALLAZGOS POSITIVOS EN EL CULTIVO;4;Femenino
7160;R876;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS: HALLAZGOS CITOLOGICOS ANORMALES;4;Femenino
7161;R877;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS: HALLAZGOS HISTOLOGICOS ANORMALES;4;Femenino
7162;R878;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS: OTROS HALLAZGOS ANORMALES, HALLAZGOS CROMOSOMICOS ANORMALES;4;Femenino
7163;R879;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS: HALLAZGOS ANORMALES, NO ESPECIFICADOS;4;Femenino
7164;R890;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS: NIVEL ANORMAL DE ENZIMAS;4;Ambos
7165;R891;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS: NIVEL ANORMAL DE HORMONAS;4;Ambos
7166;R892;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS: NIVEL ANORMAL DE OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS;4;Ambos
7167;R893;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS: NIVEL ANORMAL DE SUSTANCIAS DE ORIGEN FUNDAMENTALMENTE NO MEDICINAL;4;Ambos
7168;R894;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS: HALLAZGOS INMUNOLOGICOS ANORMALES;4;Ambos
7169;R895;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS: HALLAZGOS MICROBIOLOGICOS ANORMALES, HALLAZGOS POSITIVOS EN EL CULTIVO;4;Ambos
7170;R896;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS: HALLAZGOS CITOLOGICOS ANORMALES, FROTIS ANORMAL DE PAPANICOLAOU;4;Femenino
7171;R897;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS: HALLAZGOS HISTOLOGICOS ANORMALES;4;Ambos
7172;R898;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS: OTROS HALLAZGOS ANORMALES, HALLAZGOS CROMOSOMICOS ANORMALES;4;Ambos
7173;R899;HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE OTROS ORGANOS, SISTEMAS Y TEJIDOS: HALLAZGOS ANORMALES, NO ESPECIFICADOS;4;Ambos
7174;R900;LESION QUE OCUPA EL ESPACIO INTRACRANEAL;4;Ambos
7175;R908;OTROS HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN Y DEL SISTEMA NERVIOSO CENTRAL;4;Ambos
7176;R91;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DEL PULMON;4;Ambos
7177;R92;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE LA MAMA;4;Ambos
7178;R930;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DEL CRANEO Y DE LA CABEZA, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
7179;R931;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DEL CORAZON Y DE LA CIRCULACION CORONARIA;4;Ambos
7180;R932;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DEL HIGADO Y DE LAS VIAS BILIARES;4;Ambos
7181;R933;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE OTRAS PARTES DE LAS VIAS DIGESTIVAS;4;Ambos
7182;R934;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE LOS ORGANOS URINARIOS;4;Ambos
7183;R935;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE OTRAS REGIONES ABDOMINALES, INCLUIDO EL RETROPERITONEO;4;Ambos
7184;R936;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE LOS MIEMBROS;4;Ambos
7185;R937;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE OTRAS PARTES DEL SISTEMA OSTEOMUSCULAR;4;Ambos
7186;R938;HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DE OTRAS ESTRUCTURAS ESPECIFICADAS DEL CUERPO;4;Ambos
7187;R940;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL SISTEMA NERVIOSO CENTRAL;4;Ambos
7188;R941;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL SISTEMA NERVIOSO PERIFERICO Y SENTIDOS ESPECIALES;4;Ambos
7189;R942;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL PULMON;4;Ambos
7190;R943;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES CARDIOVASCULARES;4;Ambos
7191;R944;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL RIÛON;4;Ambos
7192;R945;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL HIGADO;4;Ambos
7193;R946;RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DE LA TIROIDES;4;Ambos
7194;R947;RESULTADOS ANORMALES EN OTROS ESTUDIOS FUNCIONALES ENDOCRINOS;4;Ambos
7195;R948;RESULTADOS ANORMALES EN LOS ESTUDIOS FUNCIONALES DE OTROS ORGANOS Y SISTEMAS;4;Ambos
7196;R95;SINDROME DE LA MUERTE SUBITA INFANTIL;4;Ambos
7197;R960;MUERTE INSTANTANEA;4;Ambos
7198;R961;MUERTE QUE OCURRE EN MENOS DE 24 HORAS DEL INICIO DE LOS SINTOMAS, NO EXPLICADA DE OTRA FORMA;4;Ambos
7199;R98;MUERTE SIN ASISTENCIA;4;Ambos
7200;R99;OTRAS CAUSAS MAL DEFINIDAS Y LAS NO ESPECIFICADAS DE MORTALIDAD;4;Ambos
7201;S000;TRAUMATISMO SUPERFICIAL DEL CUERO CABELLUDO;4;Ambos
7202;S001;CONTUSION DE LOS PARPADOS Y DE LA REGION PERIOCULAR;4;Ambos
7203;S002;OTROS TRAUMATISMOS SUPERFICIALES DEL PARPADO Y DE LA REGION PERIOCULAR;4;Ambos
7204;S003;TRAUMATISMO SUPERFICIAL DE LA NARIZ;4;Ambos
7205;S004;TRAUMATISMO SUPERFICIAL DEL OIDO;4;Ambos
7206;S005;TRAUMATISMO SUPERFICIAL DEL LABIO Y DE LA CAVIDAD BUCAL;4;Ambos
7207;S007;TRAUMATISMOS SUPERFICIALES MULTIPLES DE LA CABEZA;4;Ambos
7208;S008;TRAUMATISMO SUPERFICIAL DE OTRAS PARTES DE LA CABEZA;4;Ambos
7209;S009;TRAUMATISMO SUPERFICIAL DE LA CABEZA, PARTE NO ESPECIFICADA;4;Ambos
7210;S010;HERIDA DEL CUERO CABELLUDO;4;Ambos
7211;S011;HERIDA DEL PARPADO Y DE LA REGION PERIOCULAR;4;Ambos
7212;S012;HERIDA DE LA NARIZ;4;Ambos
7213;S013;HERIDA DEL OIDO;4;Ambos
7214;S014;HERIDA DE LA MEJILLA Y DE LA REGION TEMPOROMANDIBULAR;4;Ambos
7215;S015;HERIDA DEL LABIO Y DE LA CAVIDAD BUCAL;4;Ambos
7216;S017;HERIDAS MULTIPLES DE LA CABEZA;4;Ambos
7217;S018;HERIDA DE OTRAS PARTES DE LA CABEZA;4;Ambos
7218;S019;HERIDA DE LA CABEZA, PARTE NO ESPECIFICADA;4;Ambos
7219;S020;FRACTURA DE LA BOVEDA DEL CRANEO;4;Ambos
7220;S021;FRACTURA DE LA BASE DEL CRANEO;4;Ambos
7221;S022;FRACTURA DE LOS HUESOS DE LA NARIZ;4;Ambos
7222;S023;FRACTURA DEL SUELO DE LA ORBITA;4;Ambos
7223;S024;FRACTURA DEL MALAR Y DEL HUESO MAXILAR SUPERIOR;4;Ambos
7224;S025;FRACTURA DE LOS DIENTES;4;Ambos
7225;S026;FRACTURA DEL MAXILAR INFERIOR;4;Ambos
7226;S027;FRACTURAS MULTIPLES QUE COMPROMETEN EL CRANEO Y LOS HUESOS DE LA CARA;4;Ambos
7227;S028;FRACTURA DE OTROS HUESOS DEL CRANEO Y DE LA CARA;4;Ambos
7228;S029;FRACTURA DEL CRANEO Y DE LOS HUESOS DE LA CARA, PARTE NO ESPECIFICADA;4;Ambos
7229;S030;LUXACION DEL MAXILAR;4;Ambos
7230;S031;LUXACION DEL CARTILAGO SEPTAL DE LA NARIZ;4;Ambos
7231;S032;LUXACION DE DIENTE;4;Ambos
7232;S033;LUXACION DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CABEZA;4;Ambos
7233;S034;ESGUINCES Y TORCEDURAS DEL MAXILAR;4;Ambos
